inventory_id,product_id,warehouse_id,quantity_on_hand,quantity_reserved
4350,802,7,1121,164
4351,802,2,810,121
4352,803,6,907,167
4353,803,9,376,123
4354,803,10,32,26
4355,803,5,953,188
4356,803,3,1413,55
4357,804,4,1752,46
4358,804,9,1768,47
4359,804,2,1667,192
4360,804,7,1043,82
4361,805,5,1674,1
4362,805,8,111,60
4363,805,6,362,31
4364,805,7,793,143
4365,805,9,1977,25
4366,805,1,206,119
4367,805,10,1114,4
4368,806,1,802,104
4369,806,2,1239,44
4370,806,7,507,138
4371,806,10,525,6
4372,806,6,733,149
4373,806,5,1031,130
4374,806,4,1489,99
4375,806,3,1568,96
4376,807,1,1441,110
4377,807,4,1115,22
4378,807,7,1925,111
4379,807,10,1210,109
4380,807,6,1615,101
4381,807,2,21,14
4382,807,5,658,105
4383,808,4,372,23
4384,808,7,1138,127
4385,808,1,622,100
4386,808,5,1840,72
4387,808,10,1822,180
4388,808,3,1710,12
4389,808,9,1057,107
4390,808,8,1815,91
4391,808,6,1543,157
4392,809,3,864,59
4393,810,6,465,111
4394,810,10,1075,151
4395,810,3,1993,196
4396,811,7,1051,12
4397,811,2,15,1
4398,811,3,1294,128
4399,811,6,335,16
4400,811,9,461,137
4401,811,1,1985,100
4402,812,1,1056,23
4403,812,2,459,28
4404,812,7,1680,97
4405,812,10,637,198
4406,812,5,103,54
4407,812,4,1092,84
4408,812,8,1235,129
4409,812,9,664,46
4410,812,6,133,103
4411,812,3,1469,144
4412,813,6,1583,39
4413,813,10,1816,67
4414,813,4,692,74
4415,813,7,1391,151
4416,813,8,1785,174
4417,813,1,1061,159
4418,813,5,651,102
4419,814,1,295,132
4420,814,2,1325,29
4421,814,3,1133,40
4422,814,6,1212,38
4423,814,10,613,27
4424,814,7,685,28
4425,814,9,1784,47
4426,815,9,1633,168
4427,815,6,963,149
4428,815,5,1524,35
4429,815,8,1184,11
4430,815,7,919,136
4431,816,4,1740,110
4432,816,9,330,8
4433,816,2,262,8
4434,816,1,1777,143
4435,816,6,901,149
4436,816,7,766,186
4437,817,4,1464,44
4438,817,7,118,117
4439,817,3,1802,135
4440,817,10,1554,173
4441,817,2,789,91
4442,817,9,1369,0
4443,818,8,1133,91
4444,819,3,49,18
4445,820,3,1539,78
4446,820,7,1515,67
4447,820,6,1853,67
4448,820,4,586,157
4449,820,2,71,67
4450,820,5,1820,100
4451,820,1,698,180
4452,821,4,1781,178
4453,821,6,942,11
4454,821,9,1930,65
4455,821,3,902,14
4456,821,8,163,35
4457,821,7,1985,144
4458,821,5,1285,17
4459,821,2,587,38
4460,821,1,1225,193
4461,821,10,1060,93
4462,822,3,1858,32
4463,822,8,1819,94
4464,822,6,1542,56
4465,822,2,1731,147
4466,822,4,78,40
4467,822,7,1602,93
4468,822,10,1890,99
4469,823,7,1831,125
4470,823,1,821,195
4471,823,9,861,44
4472,823,4,391,106
4473,823,10,1942,53
4474,823,3,1250,127
4475,823,8,1182,157
4476,823,6,403,137
4477,823,5,1677,64
4478,823,2,178,123
4479,824,8,365,74
4480,824,1,874,189
4481,824,6,20,16
4482,824,10,1765,6
4483,824,7,1390,73
4484,825,5,1872,200
4485,826,10,550,17
4486,826,8,552,126
4487,826,7,152,119
4488,826,2,1723,61
4489,826,9,1062,179
4490,826,3,908,169
4491,826,4,529,30
4492,826,5,633,17
4493,826,1,1813,123
4494,826,6,427,38
4495,827,9,1114,109
4496,827,5,1126,35
4497,827,3,1035,153
4498,827,7,1299,156
4499,827,4,1,0
4500,828,10,883,84
4501,828,9,46,16
4502,829,2,145,118
4503,829,6,216,10
4504,829,10,1187,94
4505,829,3,851,184
4506,829,9,869,133
4507,829,4,181,12
4508,829,1,1060,190
4509,829,7,1912,69
4510,829,5,1584,127
4511,829,8,1661,153
4512,830,9,210,85
4513,830,5,588,193
4514,830,3,1802,60
4515,831,7,588,118
4516,831,5,780,34
4517,831,2,1997,100
4518,831,3,1556,95
4519,831,9,260,140
4520,832,9,71,12
4521,832,7,257,68
4522,832,8,1194,159
4523,833,7,153,111
4524,833,5,1654,105
4525,833,1,1232,194
4526,833,2,487,196
4527,833,9,367,34
4528,833,10,624,128
4529,833,4,471,131
4530,834,1,1388,168
4531,834,6,133,70
4532,834,4,1116,187
4533,834,7,1453,151
4534,834,9,884,180
4535,834,8,282,66
4536,835,2,798,180
4537,835,1,1392,8
4538,835,7,1951,75
4539,835,9,428,38
4540,835,3,306,75
4541,835,6,1444,31
4542,835,8,992,91
4543,835,5,460,144
4544,835,4,211,133
4545,835,10,310,93
4546,836,7,1345,192
4547,836,6,1189,109
4548,836,2,691,76
4549,836,8,1512,114
4550,836,5,87,2
4551,836,9,8,4
4552,836,3,1181,108
4553,836,10,764,150
4554,836,4,635,50
4555,836,1,981,120
4556,837,8,26,0
4557,837,7,1378,79
4558,837,2,1798,33
4559,837,10,1063,117
4560,837,4,1336,6
4561,837,6,312,122
4562,837,3,718,132
4563,837,1,379,3
4564,838,10,761,74
4565,838,5,939,184
4566,838,9,960,119
4567,838,7,354,119
4568,838,2,1235,167
4569,838,1,1046,189
4570,838,6,287,97
4571,838,3,398,195
4572,838,8,1645,120
4573,839,3,1908,99
4574,839,7,1327,125
4575,839,1,1282,153
4576,840,8,1142,7
4577,841,6,6,3
4578,841,5,660,110
4579,841,9,1174,52
4580,841,10,1431,7
4581,841,4,78,27
4582,841,7,264,120
4583,841,1,517,151
4584,841,3,375,33
4585,841,8,540,44
4586,842,9,339,122
4587,842,10,724,102
4588,842,6,1597,123
4589,842,5,382,154
4590,842,3,822,115
4591,842,4,112,97
4592,842,7,688,155
4593,842,8,607,93
4594,842,1,580,140
4595,843,6,1270,7
4596,843,10,1986,37
4597,843,1,37,15
4598,843,4,789,48
4599,843,7,923,7
4600,843,5,1839,114
4601,844,2,129,69
4602,844,6,1700,164
4603,844,10,201,157
4604,844,9,1937,94
4605,844,5,1214,19
4606,845,6,331,174
4607,845,4,1431,100
4608,845,10,1080,37
4609,846,2,1993,35
4610,846,1,521,5
4611,846,5,412,89
4612,846,10,1223,164
4613,846,6,264,66
4614,846,8,879,178
4615,847,6,737,154
4616,847,2,1880,150
4617,847,9,1231,112
4618,847,7,1957,124
4619,847,3,199,115
4620,847,10,780,189
4621,848,1,987,76
4622,848,10,1550,97
4623,849,1,1309,31
4624,849,2,1587,186
4625,849,3,1326,192
4626,849,10,695,44
4627,849,9,1285,95
4628,849,7,761,161
4629,849,8,45,16
4630,849,6,522,128
4631,849,4,1735,57
4632,849,5,64,21
4633,850,7,296,146
4634,850,10,332,194
4635,850,9,413,23
4636,850,6,1838,52
4637,850,5,1416,81
4638,850,8,1587,140
4639,850,1,1264,107
4640,850,4,999,192
4641,851,8,1468,90
4642,851,10,1044,76
4643,851,4,1498,7
4644,851,7,1573,20
4645,851,1,514,38
4646,851,2,731,25
4647,851,3,1878,199
4648,852,3,1113,183
4649,852,8,1871,79
4650,852,2,610,109
4651,852,9,1431,139
4652,852,10,776,170
4653,852,6,1373,12
4654,852,4,1247,88
4655,852,7,985,199
4656,853,8,703,29
4657,853,9,797,168
4658,853,4,1444,131
4659,853,1,35,13
4660,853,5,360,119
4661,854,10,670,134
4662,854,8,14,9
4663,854,1,1453,76
4664,854,7,983,83
4665,854,4,21,9
4666,854,9,1375,195
4667,855,3,828,149
4668,855,1,1786,146
4669,855,7,1187,137
4670,855,6,1191,132
4671,855,4,1466,93
4672,855,9,1842,7
4673,855,2,1920,63
4674,855,5,1881,149
4675,855,10,1620,1
4676,855,8,1323,144
4677,856,7,1186,147
4678,856,5,1585,81
4679,857,9,443,60
4680,857,5,1076,65
4681,857,4,142,42
4682,857,1,1416,24
4683,858,6,482,127
4684,858,8,1631,4
4685,859,1,842,133
4686,860,4,1858,127
4687,860,5,1045,64
4688,860,10,1364,184
4689,860,2,1130,83
4690,860,3,1486,123
4691,860,6,719,76
4692,860,7,427,180
4693,860,9,1696,167
4694,860,1,1071,108
4695,861,5,733,47
4696,861,8,1311,136
4697,861,2,74,22
4698,861,1,298,32
4699,861,9,896,180
4700,861,7,1693,121
4701,861,6,1049,90
4702,861,4,758,100
4703,861,3,1287,40
4704,862,10,1593,105
4705,862,6,385,25
4706,862,7,581,180
4707,863,8,1896,156
4708,863,7,1159,98
4709,863,3,116,78
4710,863,2,1331,27
4711,863,10,1670,195
4712,863,5,1931,191
4713,864,1,221,8
4714,864,7,1745,67
4715,864,2,1648,7
4716,864,8,1388,143
4717,864,5,352,89
4718,864,10,1454,108
4719,864,4,1295,98
4720,864,6,870,157
4721,864,3,1666,195
4722,865,2,84,28
4723,865,10,1705,81
4724,865,6,1889,90
4725,865,3,120,65
4726,865,8,832,109
4727,866,4,422,38
4728,866,8,1379,114
4729,866,5,1167,191
4730,866,10,69,69
4731,866,3,1726,2
4732,866,1,579,180
4733,866,7,628,102
4734,866,6,1937,118
4735,866,2,986,70
4736,867,10,1135,179
4737,867,7,1792,42
4738,867,5,452,160
4739,867,3,357,20
4740,867,9,1203,127
4741,867,4,159,123
4742,867,1,1063,182
4743,867,2,1941,69
4744,867,8,195,54
4745,868,6,757,9
4746,868,7,1510,22
4747,869,8,171,103
4748,870,6,914,194
4749,870,3,1216,156
4750,871,9,1363,112
4751,871,7,1841,4
4752,871,10,218,173
4753,871,8,947,128
4754,871,6,1720,92
4755,871,4,273,32
4756,872,4,1132,0
4757,872,8,585,43
4758,872,7,410,181
4759,872,10,292,34
4760,872,2,978,126
4761,873,10,1103,154
4762,873,5,908,86
4763,873,7,1532,0
4764,873,9,1976,53
4765,873,3,1993,113
4766,873,8,1304,140
4767,873,1,1178,40
4768,873,6,99,65
4769,873,2,1485,112
4770,873,4,1041,90
4771,874,6,1966,32
4772,875,5,752,64
4773,875,9,741,106
4774,875,6,1859,135
4775,875,4,1303,36
4776,875,1,671,109
4777,875,2,1337,99
4778,876,9,1504,41
4779,877,2,192,130
4780,877,10,592,168
4781,877,3,498,42
4782,877,1,132,62
4783,877,9,812,67
4784,877,8,605,28
4785,877,7,748,176
4786,878,7,368,2
4787,879,9,1238,23
4788,880,2,1522,149
4789,880,7,770,165
4790,881,1,842,14
4791,881,4,1911,75
4792,881,8,862,99
4793,881,3,1766,28
4794,881,2,9,0
4795,881,7,236,64
4796,882,3,1035,110
4797,883,9,102,73
4798,883,3,40,23
4799,883,1,595,87
4800,883,2,1523,120
4801,883,8,1720,51
4802,883,5,292,166
4803,883,7,588,5
4804,883,6,1796,24
4805,883,4,130,3
4806,883,10,1782,38
4807,884,4,563,20
4808,884,7,504,52
4809,884,8,1966,81
4810,885,1,536,70
4811,885,7,1279,150
4812,885,10,1084,182
4813,885,8,696,85
4814,886,10,1890,114
4815,886,3,1912,140
4816,887,9,1970,34
4817,887,7,1582,72
4818,887,3,1269,1
4819,887,5,961,126
4820,887,8,1904,108
4821,887,4,500,78
4822,887,10,627,27
4823,887,2,736,128
4824,887,6,472,94
4825,888,1,1516,27
4826,888,3,1979,143
4827,889,3,1497,71
4828,890,6,816,193
4829,890,1,102,77
4830,890,2,1043,91
4831,890,5,1082,175
4832,890,9,48,8
4833,890,7,232,53
4834,891,3,1041,114
4835,891,10,1082,128
4836,891,5,837,142
4837,891,6,1711,88
4838,891,2,1117,131
4839,891,7,1307,71
4840,891,8,898,188
4841,891,1,373,117
4842,892,3,1990,107
4843,892,4,1402,144
4844,892,8,1800,173
4845,892,10,1454,110
4846,892,7,26,7
4847,892,9,1009,69
4848,892,2,1016,47
4849,893,2,1982,158
4850,893,1,715,181
4851,893,6,1190,182
4852,893,8,469,107
4853,893,7,124,46
4854,893,4,544,128
4855,893,10,1710,96
4856,893,9,1427,173
4857,894,5,352,112
4858,895,3,205,139
4859,895,10,1446,78
4860,895,5,983,177
4861,896,3,1347,22
4862,896,6,312,169
4863,896,8,327,141
4864,896,5,362,26
4865,896,4,1800,160
4866,896,1,430,92
4867,896,7,1472,180
4868,897,3,1132,122
4869,897,2,1853,106
4870,897,5,1208,86
4871,897,10,1231,16
4872,897,9,1696,22
4873,897,7,121,49
4874,897,6,73,17
4875,897,8,1450,19
4876,897,4,1386,106
4877,897,1,1469,142
4878,898,3,984,193
4879,898,9,232,10
4880,898,4,1247,22
4881,898,10,293,99
4882,898,1,1528,179
4883,898,8,1994,97
4884,898,5,1650,29
4885,898,2,1488,104
4886,898,7,279,63
4887,898,6,1824,166
4888,899,5,758,14
4889,899,3,452,40
4890,899,7,1975,161
4891,899,10,724,41
4892,899,8,1184,150
4893,899,9,1210,9
4894,899,4,1264,181
4895,899,1,665,40
4896,899,2,1820,57
4897,900,7,1357,9
4898,900,6,264,136
4899,900,10,1603,33
4900,900,8,708,154
4901,900,4,866,56
4902,900,1,1443,99
4903,900,5,1486,161
4904,900,3,687,144
4905,901,7,1644,96
4906,901,1,607,46
4907,901,9,1631,70
4908,901,5,764,186
4909,901,3,797,148
4910,901,8,200,42
4911,901,2,1923,40
4912,901,10,454,148
4913,902,4,1372,180
4914,902,3,1311,100
4915,902,2,1665,96
4916,902,5,498,141
4917,902,9,1266,180
4918,903,3,928,182
4919,903,6,561,37
4920,903,5,1880,1
4921,903,10,1796,139
4922,903,8,557,54
4923,903,7,1754,103
4924,903,4,1249,152
4925,903,9,1443,190
4926,904,6,1926,10
4927,904,3,89,84
4928,905,6,536,99
4929,906,10,1056,90
4930,906,1,479,182
4931,907,5,247,51
4932,907,8,265,143
4933,907,10,580,128
4934,907,6,669,88
4935,907,4,947,139
4936,907,9,1744,73
4937,907,1,29,8
4938,908,9,142,65
4939,908,7,258,194
4940,909,8,850,200
4941,909,4,1780,62
4942,909,1,239,132
4943,909,2,658,196
4944,909,9,1076,70
4945,909,6,1580,115
4946,909,3,687,59
4947,909,5,623,168
4948,909,10,81,65
4949,909,7,97,60
4950,910,6,1501,26
4951,910,2,142,128
4952,910,1,1507,129
4953,910,7,1673,60
4954,910,4,778,102
4955,910,3,1500,164
4956,911,8,1593,164
4957,912,2,1623,67
4958,912,7,137,101
4959,912,4,1666,43
4960,912,10,1949,26
4961,912,8,298,157
4962,912,5,727,158
4963,912,1,388,169
4964,913,8,896,102
4965,913,2,1349,9
4966,913,10,229,93
4967,913,9,1347,98
4968,914,7,735,24
4969,915,4,965,151
4970,915,1,1315,52
4971,915,5,908,85
4972,915,8,626,139
4973,915,7,296,139
4974,915,3,645,0
4975,915,9,530,4
4976,915,2,1533,39
4977,915,6,1424,38
4978,916,2,1663,156
4979,916,9,1798,36
4980,916,6,1622,166
4981,916,5,379,33
4982,916,10,1401,58
4983,916,3,54,33
4984,916,8,373,112
4985,917,9,1379,195
4986,917,10,71,11
4987,917,5,681,150
4988,917,1,694,199
4989,917,3,85,6
4990,917,7,1672,134
4991,917,4,792,122
4992,918,5,213,165
4993,919,3,294,162
4994,919,5,463,10
4995,919,10,706,69
4996,919,1,1417,86
4997,919,4,989,180
4998,919,2,1598,146
4999,919,6,475,14
5000,919,9,871,145
5001,919,7,108,49
5002,919,8,1546,144
5003,920,4,260,135
5004,920,1,294,100
5005,920,8,1192,190
5006,921,3,513,134
5007,921,6,362,165
5008,921,2,1512,198
5009,921,8,919,14
5010,921,9,288,177
5011,921,1,422,62
5012,922,8,1034,109
5013,922,9,963,153
5014,922,5,699,163
5015,922,2,819,119
5016,922,10,1673,117
5017,922,4,895,82
5018,922,7,1218,180
5019,923,5,1142,26
5020,924,3,1131,69
5021,924,1,71,9
5022,924,7,1699,120
5023,924,10,1609,34
5024,924,6,292,9
5025,924,8,936,199
5026,924,4,764,196
5027,925,2,1354,184
5028,925,6,1487,190
5029,925,5,1791,15
5030,925,4,524,195
5031,926,6,1530,152
5032,927,10,279,69
5033,927,9,1614,9
5034,927,8,909,8
5035,927,1,283,28
5036,927,4,697,93
5037,927,7,1682,61
5038,927,2,1139,188
5039,927,6,1793,186
5040,927,3,415,7
5041,927,5,848,139
5042,928,10,1923,103
5043,928,6,143,40
5044,928,8,1386,175
5045,928,1,595,185
5046,928,2,1239,44
5047,928,9,141,113
5048,928,5,1968,32
5049,928,4,266,176
5050,929,4,76,67
5051,929,7,237,60
5052,929,5,858,170
5053,929,9,1530,141
5054,929,3,1432,111
5055,930,4,1547,185
5056,930,6,1639,117
5057,930,5,1476,35
5058,930,7,437,158
5059,930,10,265,128
5060,930,1,810,197
5061,930,8,280,50
5062,930,9,469,100
5063,930,3,1505,35
5064,931,3,1697,39
5065,932,6,1296,36
5066,932,10,1302,10
5067,933,4,1392,168
5068,933,7,1346,73
5069,933,2,952,9
5070,933,8,30,21
5071,934,10,1879,66
5072,934,1,1851,197
5073,934,2,689,21
5074,934,5,1116,114
5075,935,8,1905,165
5076,935,3,967,42
5077,935,5,1414,151
5078,935,6,1303,89
5079,935,2,1630,22
5080,936,8,1201,161
5081,936,5,1300,174
5082,936,1,771,97
5083,936,10,399,120
5084,936,2,1534,49
5085,936,7,71,65
5086,937,1,492,75
5087,937,2,251,49
5088,937,6,617,95
5089,937,3,215,150
5090,937,10,1338,135
5091,938,4,180,164
5092,939,2,600,177
5093,939,9,1828,59
5094,939,5,1808,122
5095,939,4,1281,183
5096,939,8,866,86
5097,939,3,799,106
5098,939,6,1279,186
5099,939,10,370,18
5100,940,1,657,104
5101,941,5,783,142
5102,942,3,275,104
5103,942,8,1769,183
5104,942,7,197,2
5105,942,6,445,81
5106,942,10,571,11
5107,943,5,594,54
5108,943,7,1744,66
5109,943,2,533,36
5110,943,10,1397,67
5111,943,9,1981,79
5112,943,4,671,102
5113,943,8,1664,10
5114,943,6,1561,75
5115,943,3,1096,174
5116,943,1,216,65
5117,944,9,1831,10
5118,944,3,175,174
5119,944,10,18,2
5120,944,8,586,193
5121,944,5,87,30
5122,944,7,1215,183
5123,945,10,560,104
5124,945,5,1801,71
5125,946,9,431,129
5126,946,7,1688,179
5127,946,1,1136,189
5128,946,8,465,96
5129,946,6,1136,147
5130,946,4,991,129
5131,947,10,1931,47
5132,947,6,734,81
5133,947,4,1277,115
5134,947,1,1053,171
5135,947,9,1841,152
5136,947,5,1790,93
5137,948,1,490,115
5138,948,3,956,36
5139,948,6,1780,51
5140,948,5,425,138
5141,949,1,1846,119
5142,949,7,1724,182
5143,950,2,608,120
5144,950,9,1722,156
5145,951,5,1490,135
5146,951,9,801,163
5147,951,3,253,123
5148,951,10,909,99
5149,951,4,621,154
5150,951,6,1873,172
5151,951,8,528,20
5152,952,6,899,118
5153,952,9,440,118
5154,953,4,995,131
5155,953,6,1100,141
5156,954,8,1387,42
5157,954,6,39,26
5158,954,9,842,181
5159,954,7,1065,116
5160,954,5,13,8
5161,954,2,179,147
5162,955,3,653,184
5163,955,5,1384,140
5164,955,2,1673,139
5165,955,9,208,155
5166,955,4,38,28
5167,955,7,1887,137
5168,955,8,480,85
5169,956,10,157,63
5170,956,5,566,122
5171,956,3,394,26
5172,956,7,1843,178
5173,956,8,1999,127
5174,957,6,82,38
5175,957,4,867,15
5176,957,7,800,156
5177,957,3,1117,113
5178,957,8,1523,180
5179,957,5,151,18
5180,957,9,1588,76
5181,958,6,455,73
5182,958,3,856,109
5183,958,2,1698,150
5184,959,7,663,14
5185,959,1,1297,67
5186,959,9,151,70
5187,959,2,946,113
5188,960,10,1741,65
5189,960,8,742,96
5190,961,7,988,79
5191,961,1,306,132
5192,961,2,1608,60
5193,961,5,1657,100
5194,961,4,1027,98
5195,961,3,758,74
5196,961,6,1611,197
5197,961,8,1265,66
5198,961,9,1753,124
5199,962,5,837,46
5200,962,1,312,45
5201,962,6,1612,78
5202,962,4,341,3
5203,962,3,290,186
5204,963,10,729,48
5205,963,4,412,77
5206,963,8,813,75
5207,963,5,268,63
5208,963,2,579,22
5209,963,1,1208,14
5210,963,3,255,56
5211,963,7,1514,123
5212,964,10,1538,1
5213,964,6,99,95
5214,964,3,1847,1
5215,964,9,26,19
5216,964,2,593,28
5217,964,5,436,15
5218,964,1,678,177
5219,965,7,828,156
5220,965,3,1557,40
5221,965,5,812,177
5222,965,6,1927,100
5223,965,2,250,200
5224,965,10,1537,137
5225,965,9,620,126
5226,965,8,545,158
5227,966,5,713,120
5228,966,3,820,69
5229,967,10,536,36
5230,967,6,1350,109
5231,967,3,1675,147
5232,967,7,787,88
5233,967,9,271,15
5234,967,1,960,88
5235,968,1,958,85
5236,968,9,730,22
5237,968,4,60,15
5238,968,3,1250,40
5239,968,2,1731,134
5240,969,5,899,75
5241,969,7,333,67
5242,969,8,1995,103
5243,969,4,1203,98
5244,969,9,335,53
5245,969,6,1707,88
5246,969,1,533,125
5247,969,3,471,98
5248,970,10,1786,121
5249,970,6,678,148
5250,970,8,1367,89
5251,970,5,649,101
5252,970,2,1087,21
5253,970,4,1367,15
5254,970,1,831,45
5255,970,7,676,18
5256,971,9,1124,24
5257,971,4,1047,105
5258,971,2,801,156
5259,972,2,1412,27
5260,973,6,1989,15
5261,973,9,197,135
5262,973,2,1468,35
5263,973,5,1296,130
5264,973,4,618,185
5265,973,3,116,24
5266,973,8,1071,91
5267,974,4,1023,95
5268,974,7,776,26
5269,974,6,696,156
5270,974,5,1044,185
5271,974,9,1320,68
5272,974,8,759,29
5273,974,3,615,74
5274,975,10,1140,143
5275,975,9,1414,28
5276,975,2,1574,195
5277,975,7,1361,104
5278,976,2,1621,186
5279,976,6,1521,51
5280,976,4,429,139
5281,977,7,535,151
5282,978,2,914,158
5283,978,9,529,6
5284,978,10,822,166
5285,979,10,1625,132
5286,979,7,718,49
5287,979,4,1,0
5288,979,8,1435,105
5289,979,1,1701,133
5290,980,5,1604,42
5291,980,3,1205,185
5292,980,10,1682,169
5293,980,9,687,105
5294,980,4,271,129
5295,980,6,907,79
5296,980,8,110,29
5297,980,2,394,50
5298,981,4,1452,0
5299,981,2,1733,29
5300,981,5,1369,96
5301,981,6,698,72
5302,981,10,247,29
5303,981,7,1102,93
5304,981,8,1860,180
5305,981,1,671,159
5306,981,3,939,22
5307,981,9,1862,162
5308,982,3,388,188
5309,982,10,199,128
5310,982,7,1339,64
5311,982,1,1203,43
5312,982,4,1304,113
5313,982,5,811,135
5314,982,6,935,108
5315,983,10,114,3
5316,983,8,1125,8
5317,983,4,236,132
5318,983,7,191,9
5319,983,9,1692,123
5320,983,1,611,152
5321,983,6,581,110
5322,983,5,11,5
5323,984,1,213,3
5324,984,7,436,178
5325,984,10,899,9
5326,984,5,1486,50
5327,984,3,1791,130
5328,984,6,1335,27
5329,984,9,1436,182
5330,984,8,1114,175
5331,985,9,1824,88
5332,985,10,1884,80
5333,985,1,425,120
5334,985,4,145,91
5335,985,5,1862,193
5336,985,2,200,136
5337,986,9,957,132
5338,986,10,1373,5
5339,986,2,1301,144
5340,986,3,690,136
5341,986,6,856,117
5342,987,9,172,148
5343,987,10,1813,152
5344,987,5,1482,111
5345,987,8,967,9
5346,987,7,1090,85
5347,987,3,1288,6
5348,987,6,1098,137
5349,987,4,632,6
5350,987,2,1125,138
5351,987,1,916,31
5352,988,7,1959,133
5353,988,10,1537,106
5354,988,3,35,16
5355,988,9,681,101
5356,989,2,721,25
5357,989,5,1960,178
5358,989,4,1797,129
5359,989,3,1492,38
5360,989,1,864,147
5361,989,10,849,121
5362,989,7,318,64
5363,989,9,1068,13
5364,990,7,924,157
5365,990,3,731,35
5366,991,7,125,95
5367,991,2,488,104
5368,991,3,928,123
5369,992,5,1418,153
5370,992,9,470,9
5371,992,8,478,162
5372,992,6,753,183
5373,992,10,1204,83
5374,993,8,1955,41
5375,993,9,1708,119
5376,993,4,1392,15
5377,993,3,385,122
5378,994,7,1430,20
5379,994,2,70,45
5380,994,8,931,163
5381,994,6,134,100
5382,994,10,1897,109
5383,994,5,911,150
5384,994,1,80,25
5385,994,4,657,35
5386,994,3,625,108
5387,994,9,811,190
5388,995,5,823,7
5389,995,7,1164,17
5390,996,4,309,13
5391,996,5,702,69
5392,996,2,1672,22
5393,996,9,230,22
5394,996,3,1363,144
5395,996,6,577,138
5396,996,1,1397,177
5397,996,8,1028,183
5398,996,7,728,155
5399,996,10,1422,12
5400,997,2,468,56
5401,997,10,1775,1
5402,997,6,1557,60
5403,997,7,1781,16
5404,997,9,1543,135
5405,997,8,955,52
5406,997,3,1595,106
5407,997,1,537,161
5408,997,4,578,30
5409,998,7,1377,182
5410,998,8,95,31
5411,998,1,193,21
5412,998,5,109,23
5413,998,6,661,181
5414,998,2,581,149
5415,998,4,1683,40
5416,999,10,566,48
5417,999,2,1436,110
5418,1000,1,233,191
5419,1000,4,1356,113
5420,1000,7,1164,176
5421,1000,9,581,173
5422,1000,5,851,161
5423,1000,10,479,145
5424,1000,8,637,78
5425,1000,2,390,91
5426,1001,10,187,72
5427,1001,6,189,109
5428,1001,5,405,155
5429,1001,4,984,26
5430,1002,8,1163,146
5431,1002,5,928,170
5432,1002,10,656,66
5433,1002,1,1353,73
5434,1002,7,756,157
5435,1003,5,1026,85
5436,1003,2,1439,138
5437,1003,6,165,162
5438,1003,9,1537,95
5439,1003,3,451,126
5440,1003,10,1962,36
5441,1003,7,482,13
5442,1003,8,819,53
5443,1003,1,779,122
5444,1003,4,1969,82
5445,1004,10,899,47
5446,1005,9,1461,73
5447,1005,4,1542,148
5448,1005,1,590,175
5449,1006,3,632,173
5450,1006,9,1875,90
5451,1006,4,1738,69
5452,1006,8,1072,196
5453,1006,7,423,89
5454,1006,10,105,53
5455,1006,6,308,85
5456,1006,1,1314,13
5457,1007,3,760,113
5458,1007,8,9,0
5459,1007,9,1816,0
5460,1008,9,785,139
5461,1008,1,147,63
5462,1008,3,844,135
5463,1008,7,1990,164
5464,1008,6,699,48
5465,1008,8,1888,34
5466,1008,4,929,183
5467,1008,5,333,115
5468,1008,2,1867,31
5469,1008,10,1152,160
5470,1009,5,1738,43
5471,1009,6,124,58
5472,1009,9,1051,29
5473,1009,1,1866,16
5474,1009,4,385,56
5475,1010,10,641,39
5476,1011,9,1379,34
5477,1011,2,1641,130
5478,1011,1,422,60
5479,1011,7,658,58
5480,1011,3,843,172
5481,1011,10,104,102
5482,1012,1,54,51
5483,1012,9,395,198
5484,1012,6,1489,69
5485,1012,5,698,99
5486,1013,6,1317,68
5487,1013,8,320,32
5488,1013,10,1010,61
5489,1013,9,208,39
5490,1013,5,1829,115
5491,1013,4,616,90
5492,1013,2,463,68
5493,1013,3,1635,42
5494,1014,4,1517,45
5495,1014,9,111,81
5496,1014,2,628,100
5497,1014,5,1396,142
5498,1014,10,1832,84
5499,1014,7,1025,84
5500,1014,6,108,13
5501,1014,3,190,161
5502,1015,8,923,47
5503,1015,2,273,84
5504,1015,5,1780,127
5505,1015,9,1826,46
