po_item_id,po_id,product_id,quantity_ordered,quantity_received,unit_cost
5778,1640,4985,383,383,239.19
5779,1640,2165,180,180,138.36
5780,1640,2740,273,273,117.37
5781,1640,753,243,243,389.85
5782,1640,4498,320,320,15.79
5783,1641,1951,86,0,460.7
5784,1641,4293,423,0,251.46
5785,1641,3674,187,0,5.55
5786,1641,1114,120,0,30.46
5787,1642,820,454,454,231.99
5788,1642,531,191,191,200.4
5789,1642,3037,234,234,310.55
5790,1642,175,75,75,343.35
5791,1643,2867,361,361,207.5
5792,1643,4603,183,183,251.37
5793,1644,3079,280,280,462.89
5794,1644,3636,359,359,132.15
5795,1644,4297,366,366,264.35
5796,1645,1741,82,82,449.88
5797,1645,603,61,61,357.39
5798,1646,432,427,427,233.55
5799,1646,1601,430,430,23.64
5800,1646,1714,30,30,418.2
5801,1646,4434,117,117,459.22
5802,1646,1143,67,67,272.8
5803,1646,1585,177,177,496.5
5804,1647,3401,133,133,179.81
5805,1647,567,443,443,283.3
5806,1647,830,463,463,268.77
5807,1647,3151,23,23,382.4
5808,1648,840,431,431,43.37
5809,1648,1483,320,320,120.92
5810,1648,2561,253,253,475.61
5811,1648,2093,425,425,428.4
5812,1649,2715,51,51,82.8
5813,1650,3323,14,14,462.21
5814,1651,89,488,0,358.69
5815,1652,829,419,419,236.97
5816,1652,2445,389,389,414.87
5817,1653,1154,489,489,74.2
5818,1653,4200,86,86,396.75
5819,1653,4715,91,91,78.96
5820,1653,4969,60,60,258.6
5821,1653,3563,366,366,42.75
5822,1654,3900,396,396,104.91
5823,1654,3318,22,22,186.27
5824,1654,1493,485,485,368.69
5825,1654,2219,104,104,100.87
5826,1654,4209,456,456,473.23
5827,1654,1460,127,127,454.97
5828,1655,2436,403,403,264.46
5829,1655,1073,93,93,351.22
5830,1655,3094,471,471,461.2
5831,1655,1705,492,492,8.62
5832,1656,4577,314,314,134.8
5833,1657,4454,38,38,422.66
5834,1657,2625,53,53,159.51
5835,1657,3763,76,76,350.84
5836,1657,2792,361,361,230.83
5837,1657,3273,435,435,414.89
5838,1657,46,171,171,321.36
5839,1658,641,366,366,138.6
5840,1658,689,84,84,476.7
5841,1658,4910,109,109,293.55
5842,1658,1187,321,321,129.2
5843,1658,3005,479,479,235.99
5844,1658,2762,339,339,445.3
5845,1659,1804,334,334,231.81
5846,1660,2604,369,0,355.53
5847,1661,4836,419,419,112.16
5848,1661,3965,406,406,32.41
5849,1661,3471,437,437,34.46
5850,1661,3251,442,442,86.84
5851,1661,4368,382,382,87.76
5852,1661,1124,166,166,436.85
5853,1662,864,166,166,370.76
5854,1662,2204,246,246,135.84
5855,1662,800,119,119,471.27
5856,1662,829,216,216,236.97
5857,1663,3508,173,0,404.79
5858,1663,1039,153,0,105.37
5859,1663,1889,149,0,172.68
5860,1663,1372,129,0,116.73
5861,1664,1528,79,79,359.58
5862,1664,1415,216,216,454.19
5863,1664,2036,399,399,335.75
5864,1664,2450,49,49,416.15
5865,1665,2150,366,0,219.32
5866,1665,4258,355,0,239.49
5867,1665,3272,417,0,180.38
5868,1665,498,329,0,20.6
5869,1665,2637,162,0,141.59
5870,1666,2788,445,445,422.73
5871,1666,1700,491,491,394.17
5872,1666,228,457,457,152.31
5873,1667,2694,294,294,132.69
5874,1667,71,323,323,458.91
5875,1667,630,279,279,397.82
5876,1667,535,302,302,6.92
5877,1668,2282,367,367,96.23
5878,1668,3037,72,72,310.55
5879,1668,723,142,142,110.21
5880,1669,3995,125,125,429.77
5881,1669,4602,370,370,75.71
5882,1669,1516,253,253,395.63
5883,1670,2253,430,430,105.89
5884,1670,3195,359,359,272.33
5885,1670,4398,314,314,16.44
5886,1670,804,184,184,256.97
5887,1670,2754,200,200,287.87
5888,1671,3000,26,0,163.32
5889,1671,137,180,0,383.14
5890,1672,848,235,235,436.21
5891,1673,286,165,165,449.0
5892,1673,4578,359,359,89.35
5893,1673,4559,182,182,492.97
5894,1674,3101,357,357,170.41
5895,1674,2917,262,262,399.7
5896,1674,2754,229,229,287.87
5897,1674,2800,247,247,350.82
5898,1674,222,228,228,38.82
5899,1675,1495,29,29,71.51
5900,1675,533,100,100,414.85
5901,1675,1436,121,121,393.72
5902,1675,2011,392,392,118.14
5903,1675,4090,137,137,383.47
5904,1675,3558,222,222,138.52
5905,1676,2296,386,386,277.47
5906,1676,4743,34,34,20.59
5907,1676,3152,266,266,47.1
5908,1676,392,396,396,489.5
5909,1676,2213,395,395,154.16
5910,1677,3423,226,226,220.25
5911,1678,316,47,0,405.6
5912,1678,4902,364,0,4.59
5913,1678,1953,106,0,428.63
5914,1678,1932,289,0,96.54
5915,1678,826,408,0,54.37
5916,1678,4414,487,0,21.42
5917,1679,3145,343,343,208.47
5918,1679,4378,57,57,4.71
5919,1679,1951,71,71,460.7
5920,1680,1636,113,113,134.21
5921,1680,2285,256,256,317.53
5922,1680,2706,486,486,425.16
5923,1680,4615,220,220,397.41
5924,1680,3793,499,499,439.87
5925,1680,1297,169,169,424.82
5926,1681,3318,144,144,186.27
5927,1681,1614,119,119,329.3
5928,1681,3995,223,223,429.77
5929,1682,1897,432,432,393.28
5930,1682,2128,141,141,171.86
5931,1682,4437,33,33,147.25
5932,1682,2361,326,326,295.39
5933,1683,2963,87,87,414.7
5934,1683,3052,154,154,376.17
5935,1683,4525,422,422,102.42
5936,1683,3752,278,278,278.95
5937,1683,171,85,85,80.77
5938,1683,780,425,425,370.19
5939,1684,4341,35,35,189.5
5940,1684,4914,168,168,491.9
5941,1684,2374,472,472,287.78
5942,1684,3801,413,413,44.83
5943,1685,4765,24,24,268.14
5944,1686,2001,411,288,139.71
5945,1687,3636,134,134,132.15
5946,1687,3144,380,380,110.81
5947,1687,2174,252,252,58.15
5948,1687,3419,260,260,77.0
5949,1687,1074,85,85,442.53
5950,1688,4103,70,70,9.69
5951,1688,2594,242,242,206.95
5952,1688,328,270,270,192.99
5953,1689,1816,103,103,54.79
5954,1689,2158,139,139,206.95
5955,1689,4988,81,81,226.33
5956,1689,2078,168,168,131.38
5957,1690,3992,12,12,291.11
5958,1690,2236,102,102,484.87
5959,1691,3646,450,450,392.23
5960,1691,4354,479,479,55.4
5961,1692,909,470,470,285.7
5962,1693,3952,31,31,295.99
5963,1693,776,228,228,253.26
5964,1693,2050,273,273,223.74
5965,1693,2036,333,333,335.75
5966,1693,217,421,421,461.78
5967,1693,653,21,21,162.45
5968,1694,4644,89,46,72.25
5969,1694,662,123,4,420.22
5970,1694,3274,325,171,197.79
5971,1694,3685,190,172,271.59
5972,1695,4979,378,378,127.64
5973,1695,39,24,24,75.8
5974,1695,1355,63,63,15.59
5975,1695,1757,412,412,97.64
5976,1696,4264,129,129,445.95
5977,1696,4330,281,281,193.72
5978,1696,2977,465,465,59.17
5979,1696,1220,61,61,85.2
5980,1696,2967,291,291,370.7
5981,1696,3730,398,398,32.98
5982,1697,2028,24,6,139.74
5983,1697,2715,57,53,82.8
5984,1697,3877,168,79,192.53
5985,1697,2099,467,21,362.23
5986,1698,146,381,0,87.23
5987,1698,4631,486,0,315.64
5988,1698,1355,131,0,15.59
5989,1698,561,78,0,104.82
5990,1698,460,28,0,167.28
5991,1699,2094,350,350,207.54
5992,1699,3807,220,220,82.54
5993,1699,1438,310,310,224.97
5994,1699,3974,470,470,114.59
5995,1700,4545,383,383,69.15
5996,1700,2733,224,224,230.1
5997,1700,4635,457,457,54.4
5998,1701,4255,287,0,15.73
5999,1702,4076,82,82,318.8
6000,1702,2683,456,456,268.77
6001,1702,4301,411,411,338.78
6002,1702,4044,268,268,117.12
6003,1702,1462,205,205,131.35
6004,1703,1055,334,334,32.44
6005,1703,2814,397,397,389.62
6006,1704,4800,17,17,51.49
6007,1704,3720,306,306,313.32
6008,1704,2204,26,26,135.84
6009,1705,4372,81,81,417.47
6010,1705,2810,73,73,413.23
6011,1705,4834,312,312,178.78
6012,1705,4828,47,47,352.8
6013,1706,2175,243,243,125.84
6014,1706,883,451,451,408.4
6015,1706,3462,195,195,209.41
6016,1706,1898,396,396,73.4
6017,1707,2303,43,43,441.96
6018,1707,4863,439,439,157.77
6019,1707,2718,195,195,175.98
6020,1707,3608,406,406,127.14
6021,1707,1782,219,219,141.34
6022,1707,4712,466,466,89.13
6023,1708,4360,468,468,172.7
6024,1708,3185,10,10,59.48
6025,1708,4024,61,61,353.93
6026,1708,1751,351,351,165.94
6027,1708,4324,182,182,498.81
6028,1708,1041,18,18,243.67
6029,1709,4728,250,250,210.0
6030,1709,2838,363,363,322.91
6031,1710,2576,349,349,341.63
6032,1710,3018,369,369,31.2
6033,1710,4502,443,443,408.5
6034,1711,3535,155,0,244.19
6035,1711,750,307,0,495.49
6036,1711,611,115,0,50.1
6037,1712,3233,282,282,383.6
6038,1712,3577,17,17,242.42
6039,1713,4805,411,411,28.19
6040,1713,960,151,151,379.88
6041,1713,2022,406,406,319.68
6042,1713,2365,279,279,292.13
6043,1713,42,302,302,74.0
6044,1713,2762,142,142,445.3
6045,1714,2698,365,365,102.7
6046,1714,4247,166,166,97.43
6047,1714,1855,272,272,100.2
6048,1714,4546,375,375,2.9
6049,1715,317,291,291,237.0
6050,1715,3798,468,468,284.0
6051,1715,3473,403,403,234.25
6052,1716,4811,24,24,414.45
6053,1716,1319,247,247,244.39
6054,1716,415,429,429,291.1
6055,1716,1106,156,156,378.8
6056,1716,2844,211,211,288.68
6057,1717,1993,484,484,124.54
6058,1717,2473,328,328,167.17
6059,1717,4018,54,54,437.89
6060,1717,2650,178,178,317.26
6061,1718,4176,473,0,393.71
6062,1719,4029,315,213,469.22
6063,1719,4147,345,19,194.76
6064,1719,489,19,4,270.22
6065,1719,2800,481,77,350.82
6066,1720,4012,329,329,315.37
6067,1720,4173,222,222,167.5
6068,1720,2523,300,300,165.89
6069,1720,1232,165,165,341.33
6070,1720,3488,174,174,443.74
6071,1721,34,45,20,375.92
6072,1722,3447,421,13,355.24
6073,1722,332,254,151,215.2
6074,1722,127,233,103,424.1
6075,1723,4128,92,92,14.9
6076,1723,4735,193,193,313.8
6077,1723,893,107,107,479.0
6078,1723,1799,142,142,174.21
6079,1723,4853,479,479,486.83
6080,1723,697,221,221,354.36
6081,1724,350,273,273,259.68
6082,1724,1415,59,59,454.19
6083,1724,2061,71,71,262.58
6084,1724,3555,274,274,447.55
6085,1724,4107,339,339,476.69
6086,1725,1779,394,394,212.87
6087,1725,3339,402,402,388.45
6088,1725,3730,93,93,32.98
6089,1725,1966,466,466,356.6
6090,1726,614,379,0,220.14
6091,1726,1935,47,0,247.59
6092,1727,1951,321,321,460.7
6093,1728,1179,437,437,116.41
6094,1728,2053,482,482,219.86
6095,1728,4330,365,365,193.72
6096,1728,2081,233,233,145.45
6097,1728,485,104,104,392.25
6098,1728,1641,267,267,461.49
6099,1729,3385,493,493,27.87
6100,1729,4607,400,400,412.3
6101,1730,2905,179,179,495.62
6102,1730,3057,371,371,28.6
6103,1730,1634,334,334,437.18
6104,1730,3923,333,333,392.85
6105,1730,2532,267,267,289.28
6106,1730,3582,316,316,192.24
6107,1731,1260,432,432,190.89
6108,1731,766,232,232,33.84
6109,1731,4233,17,17,428.2
6110,1731,4383,60,60,380.52
6111,1731,2358,202,202,239.76
6112,1732,3815,290,290,226.67
6113,1732,1385,388,388,72.34
6114,1732,1292,85,85,272.81
6115,1732,4758,254,254,432.65
6116,1733,1917,339,339,14.71
6117,1733,3329,207,207,370.51
6118,1733,2649,65,65,107.91
6119,1734,3308,224,137,330.94
6120,1735,2107,164,164,419.1
6121,1735,2340,463,463,430.5
6122,1735,1360,58,58,186.18
6123,1735,1658,377,377,384.64
6124,1735,3256,256,256,40.21
6125,1735,1016,479,479,367.81
6126,1736,3259,393,393,488.72
6127,1736,3103,433,433,381.35
6128,1736,3157,337,337,312.19
6129,1736,313,480,480,429.31
6130,1737,2099,349,349,362.23
6131,1738,1978,320,320,76.47
6132,1738,380,121,121,137.68
6133,1738,1096,31,31,360.21
6134,1738,1554,469,469,370.76
6135,1738,3682,140,140,88.37
6136,1739,1131,359,0,190.99
6137,1739,2081,213,0,145.45
6138,1739,3284,241,0,198.86
6139,1739,4607,263,0,412.3
6140,1739,1063,338,0,115.87
6141,1740,4578,113,113,89.35
6142,1741,2594,273,273,206.95
6143,1741,3796,12,12,388.95
6144,1741,4748,390,390,356.52
6145,1741,4908,290,290,217.65
6146,1741,782,24,24,468.98
6147,1742,16,325,325,366.53
6148,1742,2297,187,187,167.9
6149,1742,2915,52,52,166.82
6150,1742,4093,102,102,169.52
6151,1742,2025,194,194,431.27
6152,1743,2582,429,429,457.68
6153,1743,1342,188,188,67.5
6154,1743,1627,337,337,304.41
6155,1744,2046,385,0,6.78
6156,1744,4826,284,0,372.18
6157,1744,2303,378,0,441.96
6158,1744,4062,151,0,50.5
6159,1745,2817,41,41,446.12
6160,1745,3974,22,22,114.59
6161,1746,4434,424,424,459.22
6162,1746,869,378,378,254.49
6163,1746,1385,379,379,72.34
6164,1746,1512,62,62,339.49
6165,1746,3026,170,170,163.26
6166,1747,612,304,304,94.59
6167,1748,4698,177,144,36.67
6168,1748,1013,422,281,232.56
6169,1748,2217,351,6,218.73
6170,1749,2862,384,384,222.56
6171,1749,4113,141,141,287.9
6172,1749,4835,471,471,328.77
6173,1750,226,408,157,491.9
6174,1750,1754,32,18,437.9
6175,1750,3723,180,131,444.98
6176,1750,1996,269,17,18.98
6177,1751,1089,258,34,294.5
6178,1751,3840,434,403,445.58
6179,1751,3934,340,286,64.16
6180,1751,3239,414,24,59.22
6181,1752,2348,76,76,160.39
6182,1752,1956,343,343,307.88
6183,1752,3994,242,242,460.81
6184,1753,2075,341,341,226.7
6185,1754,2649,21,21,107.91
6186,1754,2295,78,78,218.39
6187,1755,4447,415,0,142.45
6188,1755,1864,362,0,68.72
6189,1755,2850,45,0,230.84
6190,1755,4392,71,0,240.84
6191,1755,2629,324,0,253.92
6192,1755,4860,169,0,331.12
6193,1756,4930,411,118,136.11
6194,1756,2500,317,251,318.73
6195,1757,548,439,141,407.84
6196,1758,3572,68,68,332.67
6197,1758,4487,444,444,164.39
6198,1758,1401,220,220,440.34
6199,1758,3482,193,193,19.7
6200,1758,3357,291,291,41.6
6201,1758,321,437,437,307.5
6202,1759,1406,274,274,53.85
6203,1759,2725,245,245,336.1
6204,1759,2355,431,431,121.8
6205,1759,3734,197,197,288.98
6206,1760,1266,187,187,147.51
6207,1760,1054,228,228,125.11
6208,1761,1816,442,442,54.79
6209,1761,3451,97,97,133.7
6210,1762,1813,374,374,424.99
6211,1762,2931,332,332,127.47
6212,1762,2091,202,202,222.4
6213,1763,4841,474,474,317.66
6214,1763,84,405,405,270.27
6215,1763,784,209,209,455.31
6216,1763,3269,230,230,342.23
6217,1763,4849,401,401,355.26
6218,1763,3074,304,304,236.82
6219,1764,4027,427,0,9.39
6220,1764,4750,55,0,7.21
6221,1764,136,420,0,37.35
6222,1764,1255,190,0,364.97
6223,1764,1014,349,0,252.21
6224,1765,2902,489,0,343.21
6225,1765,2341,381,0,189.5
6226,1766,2268,197,197,333.25
6227,1766,2909,49,49,252.93
6228,1766,1590,51,51,494.84
6229,1766,54,379,379,195.93
6230,1766,4416,156,156,121.84
6231,1767,1026,434,434,268.3
6232,1767,2624,49,49,279.55
6233,1767,336,490,490,174.81
6234,1767,4547,336,336,298.48
6235,1768,1073,337,337,351.22
6236,1769,1258,120,120,472.64
6237,1769,162,378,378,290.55
6238,1770,4451,300,300,55.67
6239,1771,3767,361,251,85.46
6240,1771,87,327,212,9.19
6241,1771,935,125,112,478.6
6242,1772,2019,91,91,397.51
6243,1772,3566,445,445,472.21
6244,1772,3180,299,299,355.13
6245,1772,2893,340,340,31.87
6246,1772,2860,450,450,497.53
6247,1772,3166,330,330,241.22
6248,1773,1091,106,106,114.17
6249,1774,1186,455,455,305.42
6250,1774,532,470,470,69.44
6251,1775,4634,154,154,249.46
6252,1775,2570,160,160,391.55
6253,1776,3271,499,499,257.58
6254,1776,3494,242,242,188.99
6255,1776,3110,268,268,143.24
6256,1776,3654,329,329,76.43
6257,1776,3992,161,161,291.11
6258,1777,2937,180,180,371.84
6259,1777,4312,64,64,262.52
6260,1777,2693,49,49,481.6
6261,1777,4732,385,385,491.92
6262,1778,1961,491,491,348.16
6263,1778,4523,200,200,381.53
6264,1778,1997,192,192,115.53
6265,1778,318,28,28,225.11
6266,1778,2624,156,156,279.55
6267,1778,2259,314,314,30.34
6268,1779,4002,154,154,228.96
6269,1780,3210,491,491,362.44
6270,1780,1580,447,447,339.46
6271,1780,371,101,101,257.58
6272,1780,2831,29,29,77.86
6273,1780,1574,191,191,491.39
6274,1780,4389,211,211,275.31
6275,1781,664,163,163,460.7
6276,1782,4317,70,70,192.4
6277,1782,782,372,372,468.98
6278,1782,4179,75,75,420.32
6279,1782,3480,379,379,438.2
6280,1782,1939,149,149,43.82
6281,1783,2658,456,0,466.86
6282,1783,4389,311,0,275.31
6283,1783,4295,433,0,323.84
6284,1783,386,141,0,401.92
6285,1784,721,274,274,373.2
6286,1784,871,457,457,206.82
6287,1784,828,27,27,493.7
6288,1784,237,70,70,44.19
6289,1784,2746,377,377,5.58
6290,1785,3997,244,203,250.91
6291,1785,4800,473,210,51.49
6292,1785,1525,451,388,69.86
6293,1786,4319,244,244,275.82
6294,1786,4542,445,445,341.91
6295,1786,3254,419,419,397.58
6296,1787,3121,127,127,215.88
6297,1787,1168,397,397,220.62
6298,1787,4937,113,113,225.5
6299,1788,4300,144,144,43.72
6300,1788,3884,421,421,101.67
6301,1788,3235,26,26,312.13
6302,1788,4003,301,301,218.64
6303,1788,4405,497,497,64.89
6304,1788,1669,237,237,135.8
6305,1789,2431,206,206,458.45
6306,1789,4145,134,134,209.0
6307,1789,2015,403,403,393.44
6308,1789,1961,397,397,348.16
6309,1789,3138,457,457,440.83
6310,1789,4408,407,407,210.4
6311,1790,171,423,0,80.77
6312,1791,2357,47,47,204.4
6313,1791,2172,67,67,411.72
6314,1791,4341,298,298,189.5
6315,1791,612,53,53,94.59
6316,1792,2388,35,35,402.73
6317,1792,3444,91,91,498.99
6318,1792,762,360,360,279.21
6319,1792,4925,121,121,265.62
6320,1792,1808,459,459,346.34
6321,1793,2901,107,107,3.71
6322,1794,4626,89,46,339.2
6323,1794,1160,89,13,262.36
6324,1794,71,163,5,458.91
6325,1795,154,352,352,468.86
6326,1795,3303,242,242,135.9
6327,1796,2990,75,75,218.96
6328,1797,3019,296,296,456.48
6329,1797,3718,172,172,407.22
6330,1797,1594,126,126,3.6
6331,1797,2200,208,208,94.47
6332,1797,3741,354,354,53.41
6333,1798,4135,13,13,329.7
6334,1798,4307,122,122,489.6
6335,1798,3410,390,390,133.26
6336,1798,4521,352,352,164.89
6337,1798,4610,78,78,339.75
6338,1799,158,162,162,113.36
6339,1799,3860,207,207,147.36
6340,1800,1657,134,134,72.24
6341,1801,1768,104,104,483.84
6342,1801,3708,482,482,409.72
6343,1801,2146,489,489,77.1
6344,1801,3705,150,150,158.63
6345,1802,1315,39,39,297.6
6346,1802,4930,138,138,136.11
6347,1803,390,98,98,220.48
6348,1804,2096,177,75,212.51
6349,1804,918,232,73,96.3
6350,1805,3835,432,96,421.15
6351,1805,3541,13,1,338.51
6352,1805,1554,201,200,370.76
6353,1805,4248,433,119,350.73
6354,1805,3177,367,109,42.21
6355,1805,452,219,168,436.32
6356,1806,401,480,74,83.65
6357,1807,2776,212,174,455.97
6358,1808,38,269,269,198.2
6359,1808,560,453,453,184.79
6360,1808,1267,206,206,238.31
6361,1808,1212,253,253,405.86
6362,1809,3382,351,351,489.48
6363,1809,3813,137,137,148.2
6364,1809,4237,347,347,487.54
6365,1809,1327,75,75,468.3
6366,1810,2945,174,174,335.36
6367,1810,1190,410,410,156.35
6368,1810,4548,164,164,282.93
6369,1811,2331,263,0,291.82
6370,1812,3576,21,21,265.58
6371,1812,2013,418,418,476.2
6372,1812,3542,164,164,132.28
6373,1812,4276,412,412,236.6
6374,1812,912,71,71,135.32
6375,1812,892,289,289,93.64
6376,1813,157,88,0,342.2
6377,1813,1789,312,0,32.26
6378,1813,1450,117,0,216.95
6379,1813,2963,377,0,414.7
6380,1813,3133,18,0,32.82
6381,1814,3013,181,181,338.32
6382,1814,4689,71,71,227.32
6383,1815,1498,451,451,275.23
6384,1815,1879,121,121,41.13
6385,1815,3801,255,255,44.83
6386,1815,917,453,453,267.64
6387,1815,3326,142,142,338.34
6388,1816,1839,434,0,386.4
6389,1817,2640,137,137,358.51
6390,1817,4334,356,356,394.49
6391,1818,1407,21,21,129.0
6392,1818,1392,362,362,269.18
6393,1818,233,286,286,216.33
6394,1818,2145,101,101,144.41
6395,1818,4978,42,42,315.61
6396,1818,1726,141,141,219.81
6397,1819,260,379,0,337.6
6398,1819,3570,390,0,122.52
6399,1819,2949,416,0,225.79
6400,1820,345,418,418,157.37
6401,1821,1812,70,70,233.77
6402,1821,177,41,41,23.45
6403,1822,4122,462,44,486.99
6404,1822,3972,391,372,168.78
6405,1822,2514,84,37,494.77
6406,1822,4790,463,218,366.12
6407,1822,1734,100,24,292.74
6408,1822,1645,207,48,375.61
6409,1823,2208,325,325,336.61
6410,1823,4954,124,124,41.26
6411,1824,2944,280,280,92.94
6412,1824,3128,310,310,344.71
6413,1824,2978,250,250,381.87
6414,1824,1357,187,187,454.9
6415,1824,1410,337,337,44.92
6416,1824,2423,392,392,61.42
6417,1825,1248,148,133,480.45
6418,1825,757,277,77,172.63
6419,1825,1009,50,0,238.7
6420,1825,1761,62,40,354.22
6421,1825,2886,321,225,398.46
6422,1826,1832,251,134,435.74
6423,1827,702,83,83,337.4
6424,1827,3052,306,306,376.17
6425,1828,4162,201,201,463.38
6426,1829,48,15,15,220.93
6427,1829,3835,281,281,421.15
6428,1830,644,70,70,7.14
6429,1830,744,92,92,56.43
6430,1830,71,86,86,458.91
6431,1830,3991,61,61,35.42
6432,1830,2720,37,37,126.19
6433,1830,3681,161,161,414.67
6434,1831,4569,272,272,479.72
6435,1832,2105,242,242,213.39
6436,1832,1632,303,303,383.88
6437,1833,3599,495,495,89.39
6438,1833,3532,62,62,439.61
6439,1833,1406,407,407,53.85
6440,1833,3438,310,310,321.82
6441,1833,667,432,432,348.96
6442,1833,3707,346,346,430.46
6443,1834,3812,481,481,53.95
6444,1834,2709,338,338,436.24
6445,1835,2077,314,314,458.27
6446,1835,1011,326,326,132.39
6447,1836,2463,445,445,229.47
6448,1836,4642,249,249,223.74
6449,1836,4544,32,32,82.32
6450,1836,4464,331,331,108.25
6451,1836,3320,96,96,325.43
6452,1837,490,402,402,366.4
6453,1837,2471,240,240,33.51
6454,1837,4134,34,34,21.36
6455,1838,1435,372,372,281.98
6456,1838,3160,133,133,236.87
6457,1838,4647,251,251,77.23
6458,1838,4411,168,168,441.39
6459,1839,4707,356,356,96.56
6460,1839,153,479,479,101.48
6461,1839,4556,455,455,247.82
6462,1839,4179,408,408,420.32
6463,1839,1952,321,321,289.94
6464,1839,2158,391,391,206.95
6465,1840,3204,419,0,482.56
6466,1841,4121,132,132,129.75
6467,1841,4730,68,68,16.81
6468,1841,2133,328,328,228.93
6469,1842,188,352,352,281.9
6470,1842,4587,165,165,322.7
6471,1842,1075,202,202,134.56
6472,1843,468,149,149,34.87
6473,1843,809,32,32,161.77
6474,1843,1186,381,381,305.42
6475,1843,1049,328,328,423.7
6476,1843,3286,46,46,497.47
6477,1843,1655,306,306,369.7
6478,1844,1784,229,229,444.55
6479,1844,17,310,310,110.36
6480,1844,3240,172,172,437.59
6481,1844,1529,251,251,174.4
6482,1845,406,295,295,53.3
6483,1846,3269,165,65,342.23
6484,1846,4265,49,25,207.78
6485,1847,1727,56,56,287.24
6486,1847,4294,185,185,309.85
6487,1847,2836,62,62,413.95
6488,1847,1303,367,367,71.75
6489,1847,706,392,392,492.35
6490,1847,741,154,154,304.24
6491,1848,1593,106,106,344.46
6492,1848,3609,190,190,46.43
6493,1848,3687,175,175,361.64
6494,1848,2112,474,474,161.2
6495,1848,1179,448,448,116.41
6496,1848,1302,286,286,382.48
6497,1849,4419,204,204,30.71
6498,1849,4276,449,449,236.6
6499,1849,1713,448,448,212.6
6500,1849,860,312,312,46.5
6501,1849,4420,107,107,10.1
6502,1849,2026,374,374,257.9
6503,1850,3926,323,323,254.4
6504,1850,1797,123,123,451.6
6505,1850,3960,398,398,441.84
6506,1850,2366,129,129,450.96
6507,1850,1602,345,345,278.92
6508,1851,4378,359,359,4.71
6509,1851,3483,204,204,492.82
6510,1851,321,402,402,307.5
