so_item_id,so_id,product_id,quantity,unit_price,discount_pct
43718,14613,4154,3,619.51,0
43719,14613,2925,7,308.9,0
43720,14614,152,9,552.86,15
43721,14614,2360,12,1032.19,15
43722,14615,1718,7,199.64,15
43723,14615,4431,14,193.38,10
43724,14616,4657,14,600.17,5
43725,14616,881,7,616.3,0
43726,14616,2238,6,55.13,20
43727,14617,3018,13,41.81,0
43728,14617,1645,7,585.95,0
43729,14618,1857,18,264.56,15
43730,14618,3255,10,607.57,5
43731,14619,4671,7,314.9,0
43732,14619,803,18,268.57,15
43733,14619,4712,12,140.83,0
43734,14619,4991,7,360.45,10
43735,14620,4420,1,19.86,0
43736,14621,1711,2,540.97,15
43737,14621,4306,11,482.28,10
43738,14621,2384,5,82.11,0
43739,14621,147,7,111.72,15
43740,14621,2821,14,482.63,0
43741,14622,2149,20,436.47,10
43742,14623,2432,8,179.32,15
43743,14623,2269,8,893.78,20
43744,14623,3579,6,319.07,0
43745,14623,2740,9,206.57,0
43746,14623,1657,16,117.75,0
43747,14624,1420,18,536.49,0
43748,14624,4983,4,164.39,0
43749,14624,3935,12,242.92,0
43750,14624,3421,12,515.65,0
43751,14625,3564,5,603.17,10
43752,14625,1618,6,47.58,0
43753,14625,931,17,720.67,0
43754,14625,277,6,458.71,15
43755,14625,4295,7,592.63,5
43756,14626,1619,16,86.67,5
43757,14626,2708,10,469.62,10
43758,14627,3593,11,390.07,10
43759,14627,4977,19,467.62,10
43760,14627,3191,17,204.75,5
43761,14627,3085,13,103.46,20
43762,14628,4895,13,594.19,15
43763,14628,4422,1,5.12,10
43764,14628,4219,19,62.64,5
43765,14629,2888,3,698.16,0
43766,14629,3850,13,144.35,5
43767,14629,314,13,34.1,0
43768,14630,4999,19,397.58,0
43769,14630,3807,8,147.75,10
43770,14630,1050,10,151.66,15
43771,14631,4070,18,42.32,15
43772,14631,3532,14,703.38,0
43773,14631,357,6,205.36,0
43774,14631,3571,5,80.29,0
43775,14631,3974,13,185.47,15
43776,14632,1183,14,728.23,5
43777,14632,3543,20,13.38,20
43778,14632,4168,13,44.58,10
43779,14633,607,2,334.62,0
43780,14633,1340,3,219.67,20
43781,14633,1077,11,550.34,0
43782,14633,859,1,400.4,0
43783,14634,3716,5,360.91,5
43784,14634,2378,19,322.56,0
43785,14634,2907,11,595.02,20
43786,14634,2421,20,182.05,5
43787,14634,1533,16,483.54,5
43788,14635,3473,4,461.47,0
43789,14635,4236,2,283.28,5
43790,14635,2880,6,810.14,0
43791,14636,2933,13,836.86,0
43792,14637,3250,8,23.75,0
43793,14638,1600,5,661.35,0
43794,14639,1800,8,528.87,10
43795,14640,2969,18,371.72,5
43796,14640,2270,19,18.31,20
43797,14640,3577,12,395.14,0
43798,14641,168,4,794.06,5
43799,14641,1417,5,59.0,10
43800,14641,296,7,75.7,20
43801,14642,730,6,285.87,15
43802,14643,74,1,124.89,15
43803,14644,1150,11,596.75,0
43804,14645,232,16,139.91,20
43805,14645,3188,11,464.1,5
43806,14645,4115,6,549.89,5
43807,14645,967,4,327.12,0
43808,14646,1703,11,510.57,0
43809,14646,2432,8,179.32,5
43810,14646,4040,2,212.62,5
43811,14647,876,19,402.87,0
43812,14647,4290,7,561.82,5
43813,14648,4203,1,474.32,20
43814,14649,1181,15,217.42,0
43815,14649,3537,18,914.37,0
43816,14649,2509,6,541.79,0
43817,14649,1789,15,40.32,0
43818,14649,3992,20,521.09,0
43819,14650,380,15,196.88,0
43820,14651,551,4,866.26,0
43821,14651,3072,17,345.26,15
43822,14651,2887,20,689.81,15
43823,14651,1183,8,728.23,0
43824,14652,2485,5,142.31,15
43825,14652,1891,16,127.19,10
43826,14652,1860,3,315.22,15
43827,14652,3928,18,510.61,15
43828,14652,4488,17,679.53,5
43829,14653,4547,14,438.77,0
43830,14653,398,2,179.9,0
43831,14653,4592,10,942.47,0
43832,14653,1288,19,224.42,5
43833,14653,209,5,329.67,0
43834,14654,3231,9,233.53,20
43835,14654,3485,2,736.91,0
43836,14654,937,8,494.41,5
43837,14654,608,12,409.31,0
43838,14655,4702,1,467.97,0
43839,14655,4793,20,665.56,0
43840,14655,4816,5,4.93,15
43841,14655,1716,18,635.9,10
43842,14656,2340,3,826.56,10
43843,14656,4977,17,467.62,5
43844,14656,3383,3,416.85,0
43845,14656,2012,13,605.25,0
43846,14657,2099,14,557.83,5
43847,14657,2022,10,563.43,0
43848,14657,2339,11,221.34,5
43849,14657,4883,10,245.42,5
43850,14658,1,18,759.68,0
43851,14658,1152,1,653.22,0
43852,14658,2693,18,703.14,5
43853,14658,3513,16,341.16,0
43854,14659,4881,3,311.4,20
43855,14659,574,12,241.15,20
43856,14660,3070,20,661.33,5
43857,14660,4748,18,620.56,15
43858,14660,4840,3,505.82,15
43859,14660,1994,1,40.89,0
43860,14661,309,11,426.94,10
43861,14661,4503,15,230.92,10
43862,14661,58,10,803.26,0
43863,14662,154,7,665.78,0
43864,14662,3665,17,261.38,0
43865,14662,2403,11,262.5,20
43866,14662,141,11,500.32,5
43867,14662,1264,20,393.75,10
43868,14663,4331,1,336.8,0
43869,14663,2157,12,404.7,10
43870,14663,3689,7,430.37,10
43871,14663,4365,12,594.27,0
43872,14663,3803,7,552.69,15
43873,14664,256,20,739.18,0
43874,14664,3363,10,236.77,0
43875,14664,1042,10,322.64,0
43876,14665,303,20,61.05,10
43877,14665,387,10,587.89,5
43878,14665,3202,6,220.5,10
43879,14665,3323,9,882.82,5
43880,14666,2086,4,783.25,5
43881,14666,4651,15,398.32,20
43882,14667,1480,10,435.02,5
43883,14667,4479,11,188.13,10
43884,14668,3483,9,862.43,0
43885,14668,1820,3,591.14,15
43886,14668,3445,13,735.72,0
43887,14669,1859,1,162.63,5
43888,14669,1727,1,425.12,0
43889,14669,2445,12,659.64,20
43890,14669,2694,16,197.71,20
43891,14670,1323,9,452.22,5
43892,14671,4077,14,381.02,5
43893,14671,2634,6,60.98,5
43894,14671,23,8,754.37,0
43895,14672,2918,9,285.99,15
43896,14672,3427,11,589.91,20
43897,14672,4310,20,236.15,0
43898,14672,212,11,474.79,10
43899,14673,1830,1,6.72,0
43900,14673,4997,19,313.25,15
43901,14674,2091,3,311.36,15
43902,14674,487,19,435.8,20
43903,14674,435,7,686.41,0
43904,14674,3631,18,472.23,20
43905,14675,1394,3,287.95,5
43906,14676,101,9,86.76,15
43907,14676,415,19,483.23,5
43908,14677,898,12,132.33,0
43909,14677,1125,14,769.16,15
43910,14677,3991,16,62.69,15
43911,14678,4899,1,241.62,5
43912,14678,1202,5,171.39,5
43913,14678,661,6,629.9,0
43914,14678,256,11,739.18,0
43915,14679,296,12,75.7,0
43916,14679,3604,6,274.65,5
43917,14679,2963,14,684.25,15
43918,14679,246,12,228.42,0
43919,14680,2967,19,837.64,0
43920,14680,3858,1,162.41,0
43921,14681,2356,20,28.54,0
43922,14681,2810,2,520.67,0
43923,14681,3643,16,670.15,0
43924,14681,894,19,71.53,0
43925,14681,4908,3,319.95,0
43926,14682,1133,4,175.7,5
43927,14683,4981,3,184.31,0
43928,14683,4761,2,893.53,10
43929,14683,4063,4,543.99,5
43930,14683,2456,17,539.66,20
43931,14684,4526,19,712.79,0
43932,14684,220,15,225.11,0
43933,14684,3981,4,346.68,0
43934,14684,3663,3,155.07,0
43935,14685,2043,12,205.97,0
43936,14685,65,17,464.98,0
43937,14685,3772,8,17.88,20
43938,14686,499,14,195.86,10
43939,14686,3360,11,162.1,0
43940,14687,1410,3,58.85,10
43941,14687,1273,6,446.41,0
43942,14688,1166,16,97.99,5
43943,14688,3950,4,86.2,10
43944,14688,3958,17,423.94,15
43945,14688,1063,5,208.57,10
43946,14688,1824,10,18.3,10
43947,14689,4603,1,424.82,15
43948,14689,1535,17,27.04,10
43949,14689,628,19,685.58,20
43950,14689,594,8,526.92,5
43951,14690,3653,16,893.37,0
43952,14690,4212,7,826.08,15
43953,14690,3204,12,796.22,0
43954,14691,1075,18,188.38,0
43955,14691,1071,15,141.4,0
43956,14691,1232,11,621.22,0
43957,14691,874,15,151.16,5
43958,14692,4734,4,480.88,0
43959,14692,465,5,1014.09,5
43960,14692,3052,19,624.44,0
43961,14692,2068,14,355.99,0
43962,14692,2522,16,433.81,10
43963,14693,2082,19,813.96,15
43964,14693,2988,15,148.93,10
43965,14693,4522,20,26.39,5
43966,14694,3550,9,507.86,0
43967,14694,1270,3,94.22,0
43968,14694,2142,9,478.61,10
43969,14695,3848,5,566.97,0
43970,14695,1041,18,433.73,5
43971,14696,56,1,578.25,5
43972,14696,1853,20,595.93,5
43973,14696,495,19,49.26,0
43974,14697,331,2,244.66,0
43975,14697,3405,15,353.1,0
43976,14697,3131,17,184.0,5
43977,14697,2487,17,547.49,0
43978,14698,3096,14,342.53,0
43979,14698,1645,7,585.95,20
43980,14698,967,1,327.12,10
43981,14698,2674,2,430.34,0
43982,14699,24,13,537.24,15
43983,14699,2088,15,54.32,0
43984,14699,2707,14,762.11,5
43985,14700,2343,1,7.14,10
43986,14700,2527,19,520.08,10
43987,14700,3009,17,800.66,0
43988,14700,1138,15,181.43,0
43989,14700,2724,14,617.48,0
43990,14701,4235,9,410.4,5
43991,14701,120,17,463.87,15
43992,14701,4933,14,844.13,0
43993,14701,3737,13,661.7,20
43994,14701,2850,4,320.87,0
43995,14702,1872,20,367.65,5
43996,14702,816,17,627.25,0
43997,14702,1641,11,719.92,20
43998,14703,654,2,897.81,20
43999,14703,3222,17,264.46,0
44000,14703,3594,10,574.14,15
44001,14704,4963,3,5.16,0
44002,14704,944,3,142.87,20
44003,14704,4491,9,776.72,0
44004,14704,3124,13,292.32,5
44005,14704,910,14,616.97,0
44006,14705,3770,19,281.06,0
44007,14706,3312,18,151.49,5
44008,14707,2947,20,361.97,0
44009,14707,2043,9,205.97,10
44010,14707,4016,19,734.29,0
44011,14707,2579,17,876.96,0
44012,14707,3850,4,144.35,20
44013,14708,496,11,43.84,5
44014,14708,3262,3,514.7,5
44015,14708,2278,18,585.52,0
44016,14708,3768,15,446.07,5
44017,14709,1361,9,344.03,20
44018,14710,1899,2,713.29,0
44019,14711,32,8,255.74,0
44020,14712,1131,15,255.93,0
44021,14712,2971,3,566.26,0
44022,14712,4706,10,159.55,20
44023,14712,2369,5,462.4,5
44024,14712,4914,13,954.29,0
44025,14713,1575,6,14.47,10
44026,14713,3260,5,5.32,0
44027,14714,337,13,533.88,0
44028,14715,1711,5,540.97,0
44029,14715,1036,16,330.59,0
44030,14715,1404,18,370.5,0
44031,14715,3804,17,248.78,20
44032,14715,3430,16,402.67,20
44033,14716,2486,5,226.81,5
44034,14716,3602,16,41.07,0
44035,14716,2397,19,318.53,0
44036,14717,168,14,794.06,0
44037,14718,650,1,406.18,0
44038,14718,3183,20,375.29,5
44039,14718,505,11,9.43,0
44040,14718,4796,11,538.68,20
44041,14718,531,13,378.76,0
44042,14719,4476,17,362.02,20
44043,14720,1966,13,581.26,0
44044,14720,824,2,706.32,0
44045,14720,3674,18,6.77,0
44046,14721,4139,10,275.8,10
44047,14721,3588,15,434.6,0
44048,14721,2384,9,82.11,5
44049,14722,4375,3,412.86,0
44050,14723,2061,16,354.48,0
44051,14723,94,6,616.71,10
44052,14724,3271,7,406.98,0
44053,14724,3522,2,903.57,0
44054,14725,4337,3,270.39,20
44055,14725,1618,11,47.58,10
44056,14725,2171,2,650.21,0
44057,14725,1509,2,543.41,0
44058,14725,1830,13,6.72,15
44059,14726,4358,5,24.8,5
44060,14727,102,17,607.29,0
44061,14727,4642,18,402.73,0
44062,14728,4530,6,531.3,0
44063,14729,2635,12,207.01,15
44064,14729,2173,10,194.22,20
44065,14729,3947,4,309.16,0
44066,14729,3209,18,944.83,10
44067,14730,2752,19,307.39,0
44068,14730,4891,8,661.47,5
44069,14731,4455,1,493.73,0
44070,14731,1119,6,244.7,0
44071,14731,1848,19,213.03,10
44072,14731,1161,16,564.53,0
44073,14732,372,13,293.66,20
44074,14732,4528,19,352.72,20
44075,14733,3486,3,625.86,0
44076,14734,4364,13,402.96,0
44077,14735,2131,5,774.89,0
44078,14736,997,12,14.46,0
44079,14736,4269,16,268.39,20
44080,14736,2828,14,369.41,0
44081,14736,2749,6,134.03,0
44082,14737,463,12,584.04,20
44083,14737,4887,14,586.97,0
44084,14737,2975,5,58.06,15
44085,14737,2876,3,335.21,5
44086,14737,85,3,166.54,5
44087,14738,902,16,402.26,10
44088,14738,3443,9,613.41,0
44089,14739,2080,13,414.66,0
44090,14740,4295,9,592.63,20
44091,14740,1690,12,528.46,0
44092,14741,4914,10,954.29,5
44093,14741,4095,11,417.67,0
44094,14741,4216,19,397.94,15
44095,14741,2473,16,270.82,15
44096,14741,2942,5,379.75,20
44097,14742,2904,17,85.81,10
44098,14742,157,18,554.36,0
44099,14742,509,6,258.41,0
44100,14742,2205,8,340.03,0
44101,14743,1943,1,330.56,5
44102,14744,3635,13,351.01,0
44103,14744,350,2,332.39,0
44104,14744,2429,18,485.48,0
44105,14744,4403,7,237.2,5
44106,14745,2965,19,342.77,0
44107,14745,853,18,203.81,20
44108,14745,4901,6,70.65,20
44109,14745,2823,17,323.71,0
44110,14745,1491,11,414.83,0
44111,14746,1800,7,528.87,20
44112,14746,1134,7,28.82,10
44113,14746,2526,6,313.24,0
44114,14746,3882,11,256.87,0
44115,14747,2918,10,285.99,0
44116,14747,3946,11,199.41,5
44117,14747,3648,9,555.06,20
44118,14747,2848,19,777.89,5
44119,14748,989,6,628.43,0
44120,14748,1505,15,1048.28,5
44121,14748,2218,2,93.46,20
44122,14749,3974,4,185.47,0
44123,14749,1216,15,698.96,0
44124,14749,4300,11,59.46,15
44125,14749,4840,15,505.82,0
44126,14750,4474,3,269.11,15
44127,14750,4344,15,7.94,0
44128,14751,4728,20,268.8,0
44129,14751,2922,16,449.12,0
44130,14752,548,9,803.78,10
44131,14752,2356,11,28.54,0
44132,14752,4409,18,962.24,10
44133,14753,4636,18,170.26,0
44134,14753,2358,2,409.99,5
44135,14753,3476,20,867.36,15
44136,14753,3627,16,68.23,0
44137,14753,3811,13,402.12,0
44138,14754,3870,9,537.43,0
44139,14754,2133,2,329.66,5
44140,14754,4058,17,365.73,5
44141,14754,4255,20,22.65,10
44142,14754,4928,12,300.51,0
44143,14755,3580,13,406.11,5
44144,14755,3422,16,106.92,20
44145,14755,1553,16,618.16,5
44146,14756,2124,11,551.52,15
44147,14756,4445,9,840.04,0
44148,14756,837,16,839.29,15
44149,14757,4862,15,475.82,10
44150,14757,3879,19,505.89,0
44151,14757,2339,13,221.34,0
44152,14757,1533,3,483.54,0
44153,14757,362,8,155.25,0
44154,14758,2523,19,238.88,10
44155,14759,4461,4,821.18,0
44156,14759,1850,19,459.03,15
44157,14760,724,7,429.09,0
44158,14760,878,9,392.45,5
44159,14760,2053,7,362.77,15
44160,14760,4540,3,501.37,5
44161,14760,4099,3,586.28,5
44162,14761,4893,12,531.63,0
44163,14762,473,10,739.5,5
44164,14762,1163,8,18.55,10
44165,14762,3436,2,28.59,15
44166,14763,4159,18,806.79,0
44167,14763,1924,16,548.45,15
44168,14763,1453,12,288.87,0
44169,14763,4750,11,10.45,20
44170,14763,2450,13,744.91,0
44171,14764,1009,7,432.05,20
44172,14764,1958,20,288.22,5
44173,14764,2706,4,565.46,0
44174,14765,2360,9,1032.19,15
44175,14766,2345,1,395.52,0
44176,14766,3841,8,694.98,15
44177,14767,1851,14,146.09,0
44178,14767,4174,19,826.04,10
44179,14767,2725,6,628.51,15
44180,14768,2372,7,380.87,0
44181,14768,4734,2,480.88,0
44182,14768,1011,10,180.05,20
44183,14769,4494,12,513.46,0
44184,14770,4664,7,170.74,0
44185,14770,1490,2,631.21,10
44186,14771,2185,12,18.67,0
44187,14771,4143,8,652.77,0
44188,14771,2069,8,343.28,10
44189,14772,695,11,633.36,0
44190,14772,58,12,803.26,0
44191,14773,3206,7,84.74,20
44192,14773,750,16,594.59,0
44193,14773,4374,19,180.17,5
44194,14774,3321,17,70.9,15
44195,14774,2129,12,182.63,0
44196,14774,2833,12,843.82,15
44197,14774,2588,12,220.05,0
44198,14774,896,2,244.65,0
44199,14775,1052,8,680.27,20
44200,14775,4513,8,486.65,20
44201,14775,4203,11,474.32,0
44202,14776,4825,5,529.33,20
44203,14776,18,17,358.83,10
44204,14776,2055,20,435.76,10
44205,14776,1162,14,365.01,0
44206,14777,3736,19,123.75,5
44207,14777,4781,2,592.2,0
44208,14777,2489,1,28.49,0
44209,14778,4607,12,754.51,0
44210,14779,912,7,240.87,15
44211,14779,3488,9,673.64,5
44212,14779,4953,10,34.9,10
44213,14779,829,13,308.06,20
44214,14779,1722,19,210.66,20
44215,14780,4622,17,392.22,20
44216,14780,1920,15,203.85,15
44217,14781,504,19,20.72,5
44218,14781,1786,10,610.95,20
44219,14781,3031,1,587.79,20
44220,14781,1313,18,771.22,0
44221,14782,1204,1,164.28,10
44222,14782,3778,9,118.43,20
44223,14782,1732,19,198.56,15
44224,14782,1954,18,708.54,0
44225,14782,192,15,67.53,0
44226,14783,525,15,66.62,0
44227,14783,4037,14,581.37,0
44228,14784,783,13,36.0,0
44229,14784,1463,10,523.33,20
44230,14784,4803,19,169.15,0
44231,14784,3777,18,678.48,15
44232,14784,743,10,966.21,20
44233,14785,4688,19,388.33,0
44234,14785,204,14,746.21,0
44235,14785,148,18,317.59,0
44236,14785,2722,9,239.75,5
44237,14785,2084,14,949.16,15
44238,14786,2655,16,178.06,0
44239,14787,2962,8,756.12,0
44240,14787,4898,5,376.43,10
44241,14788,1706,13,301.36,10
44242,14788,1998,10,225.17,0
44243,14788,3690,14,241.56,0
44244,14788,92,18,733.38,0
44245,14789,2382,13,590.36,10
44246,14789,308,17,532.07,20
44247,14789,4778,20,57.95,0
44248,14789,2685,20,375.01,15
44249,14789,303,13,61.05,5
44250,14790,781,6,228.49,0
44251,14790,692,6,85.5,5
44252,14790,2320,15,264.31,20
44253,14790,1165,1,163.82,20
44254,14791,1638,15,45.85,10
44255,14791,30,1,471.56,0
44256,14791,294,9,954.48,10
44257,14791,270,12,746.48,5
44258,14792,4890,10,307.51,10
44259,14792,1855,17,130.26,0
44260,14792,1477,8,99.36,0
44261,14792,2104,16,773.95,0
44262,14793,4505,18,262.51,0
44263,14793,2811,3,137.74,20
44264,14793,2721,18,630.07,5
44265,14794,1877,13,22.51,10
44266,14794,331,1,244.66,0
44267,14794,1714,14,648.21,0
44268,14794,1270,13,94.22,5
44269,14794,4100,3,19.22,0
44270,14795,337,7,533.88,15
44271,14795,2166,1,634.93,0
44272,14795,2484,17,363.2,20
44273,14796,3666,3,363.74,0
44274,14796,2937,5,568.92,5
44275,14796,143,20,259.2,5
44276,14797,2013,20,704.78,15
44277,14798,3977,7,42.1,10
44278,14799,1896,20,840.44,0
44279,14799,2392,15,291.29,0
44280,14800,2895,19,514.12,0
44281,14800,4876,8,405.9,10
44282,14800,1470,16,755.83,5
44283,14800,936,13,481.71,10
44284,14801,4018,13,556.12,20
44285,14802,1357,7,741.49,0
44286,14803,1132,5,439.75,0
44287,14804,4204,1,389.09,0
44288,14804,4129,14,324.49,10
44289,14804,4418,8,457.41,5
44290,14804,4030,12,88.66,0
44291,14804,1947,9,365.3,20
44292,14805,2109,19,669.12,5
44293,14805,1745,13,52.5,0
44294,14805,3423,3,352.4,20
44295,14805,3071,2,462.74,10
44296,14805,1720,9,445.69,10
44297,14806,3202,20,220.5,0
44298,14806,4784,9,1223.71,0
44299,14806,585,18,477.01,0
44300,14806,143,9,259.2,15
44301,14807,79,14,433.71,0
44302,14807,1450,4,305.9,0
44303,14807,3162,17,179.84,5
44304,14807,790,4,587.73,0
44305,14807,4285,15,396.98,15
44306,14808,95,7,458.08,0
44307,14808,3205,4,322.4,10
44308,14808,499,2,195.86,15
44309,14809,842,9,394.02,15
44310,14809,2755,11,731.66,20
44311,14809,2810,7,520.67,0
44312,14810,2831,5,116.79,10
44313,14810,2313,11,409.92,15
44314,14811,248,18,162.78,5
44315,14811,1385,5,153.23,0
44316,14811,1323,12,452.22,0
44317,14811,3411,7,28.34,15
44318,14811,122,1,254.93,20
44319,14812,1861,9,186.11,0
44320,14812,2317,14,658.45,15
44321,14813,1823,16,550.48,20
44322,14813,3692,16,514.81,5
44323,14813,3073,9,367.7,15
44324,14813,3817,3,244.09,0
44325,14814,3583,5,456.24,10
44326,14814,3454,8,194.06,15
44327,14814,3296,10,995.43,20
44328,14815,2795,17,616.26,10
44329,14815,1530,13,177.58,0
44330,14815,1571,17,205.31,0
44331,14816,1175,8,443.76,0
44332,14816,4399,18,47.32,0
44333,14816,320,18,632.83,10
44334,14817,125,10,249.09,0
44335,14817,1013,7,458.14,0
44336,14817,83,18,194.24,10
44337,14817,1192,20,338.4,5
44338,14818,2864,5,413.59,15
44339,14818,3340,8,766.53,0
44340,14819,2776,17,802.51,10
44341,14819,3193,16,148.0,5
44342,14820,4241,6,60.78,0
44343,14820,418,13,277.7,20
44344,14820,998,13,583.25,0
44345,14820,4522,3,26.39,20
44346,14821,638,1,311.23,10
44347,14821,2783,3,298.51,0
44348,14821,3165,20,244.1,0
44349,14821,4024,19,521.2,15
44350,14821,2619,7,183.52,20
44351,14822,4592,19,942.47,20
44352,14822,95,13,458.08,0
44353,14822,3077,4,645.29,0
44354,14822,4075,9,447.78,15
44355,14823,2583,14,222.8,0
44356,14824,4077,2,381.02,0
44357,14825,160,19,117.69,20
44358,14825,2369,4,462.4,5
44359,14825,4774,3,298.58,0
44360,14826,3072,9,345.26,5
44361,14826,3590,1,364.69,5
44362,14826,2991,13,923.94,5
44363,14827,1690,13,528.46,5
44364,14827,3425,4,573.74,0
44365,14827,4526,9,712.79,0
44366,14828,4907,5,397.03,0
44367,14828,4158,17,86.8,10
44368,14828,1057,16,99.75,0
44369,14828,3031,10,587.79,10
44370,14829,596,17,330.19,0
44371,14830,3662,19,759.69,10
44372,14831,2562,5,68.42,15
44373,14831,3426,20,572.84,20
44374,14831,973,12,493.99,0
44375,14831,664,9,652.86,0
44376,14832,4265,1,344.91,0
44377,14832,712,7,349.81,0
44378,14832,2789,20,181.42,0
44379,14832,4049,17,174.18,0
44380,14832,3441,12,271.35,20
44381,14833,1196,18,229.87,0
44382,14833,4574,7,140.72,20
44383,14833,3089,1,193.19,10
44384,14833,2413,4,643.65,20
44385,14833,2453,15,280.02,20
44386,14834,3903,5,424.93,0
44387,14835,4608,15,396.65,20
44388,14835,610,14,439.36,15
44389,14835,949,8,405.75,10
44390,14835,1697,12,24.67,15
44391,14836,1234,10,514.62,0
44392,14836,4636,19,170.26,20
44393,14836,1678,20,938.06,5
44394,14836,2162,15,802.46,10
44395,14836,329,7,472.12,0
44396,14837,3182,12,574.48,0
44397,14837,1216,1,698.96,0
44398,14837,753,5,701.73,20
44399,14837,1671,8,354.46,0
44400,14838,4514,9,460.58,15
44401,14838,629,16,231.93,0
44402,14838,4519,7,512.81,15
44403,14838,3060,20,316.15,20
44404,14839,990,17,498.72,20
44405,14840,2374,5,423.04,0
44406,14841,4814,1,824.36,15
44407,14841,1322,17,502.27,0
44408,14842,1255,13,551.1,10
44409,14842,3895,4,297.34,20
44410,14842,3903,10,424.93,5
44411,14842,2915,2,278.59,0
44412,14843,2797,5,472.83,0
44413,14843,628,11,685.58,20
44414,14844,3872,6,361.17,0
44415,14844,1977,6,448.38,0
44416,14844,3151,13,470.35,15
44417,14844,2867,2,402.55,15
44418,14844,4260,4,433.78,10
44419,14845,2588,6,220.05,0
44420,14845,1713,18,276.38,0
44421,14845,2997,12,185.47,0
44422,14846,1344,4,9.61,5
44423,14846,1726,6,428.63,0
44424,14847,1420,14,536.49,5
44425,14847,3086,10,584.63,5
44426,14847,3421,20,515.65,5
44427,14847,3303,13,202.49,0
44428,14848,671,14,425.93,5
44429,14848,609,15,200.04,10
44430,14848,4116,8,343.36,0
44431,14849,1476,4,482.35,15
44432,14849,3777,11,678.48,0
44433,14850,269,20,349.92,0
44434,14850,4319,13,402.7,15
44435,14850,275,8,109.13,0
44436,14850,4243,4,315.37,20
44437,14850,2967,15,837.64,0
44438,14851,844,4,22.83,15
44439,14851,1786,12,610.95,20
44440,14852,3524,19,627.0,15
44441,14852,1499,3,112.47,15
44442,14852,3904,19,236.41,5
44443,14853,3172,1,274.35,0
44444,14853,83,18,194.24,20
44445,14854,3078,16,188.08,10
44446,14854,1363,1,295.48,15
44447,14854,1190,17,215.76,15
44448,14854,4708,15,493.83,10
44449,14854,641,6,249.48,15
44450,14855,4863,18,291.87,20
44451,14855,2411,16,20.61,0
44452,14855,1852,20,26.08,15
44453,14855,4864,11,754.43,10
44454,14856,611,2,87.67,0
44455,14857,3883,5,251.96,10
44456,14857,3146,4,272.13,0
44457,14857,4558,17,29.79,5
44458,14857,1457,20,416.78,5
44459,14858,380,14,196.88,0
44460,14859,3151,20,470.35,20
44461,14859,3285,6,306.01,10
44462,14859,3707,18,817.87,0
44463,14859,333,2,464.21,0
44464,14860,1873,9,73.86,0
44465,14860,1665,12,342.87,0
