transfer_id,product_id,from_warehouse_id,to_warehouse_id,employee_id,quantity,transfer_date,status
4482,2492,10,3,28,205,2026-02-25,completed
4483,2425,6,3,104,165,2025-08-05,cancelled
4484,1850,8,6,20,146,2023-04-26,completed
4485,4290,9,7,1,235,2026-03-16,completed
4486,3219,7,1,149,47,2023-03-13,completed
4487,1170,8,2,87,124,2024-12-07,completed
4488,4672,9,8,112,255,2024-05-23,completed
4489,3713,2,5,174,128,2024-08-12,completed
4490,2098,3,5,114,294,2026-02-13,completed
4491,2151,5,6,38,283,2026-06-22,completed
4492,2819,1,9,62,281,2023-11-25,completed
4493,2372,4,9,76,184,2023-05-15,completed
4494,3394,4,7,47,136,2024-02-27,completed
4495,4439,10,8,229,175,2026-07-03,completed
4496,2968,2,3,179,266,2023-05-28,completed
4497,4432,5,9,65,12,2025-09-26,completed
4498,1118,1,9,70,32,2025-08-05,completed
4499,1604,6,3,248,37,2025-12-31,in_transit
4500,1622,6,7,285,49,2024-03-13,completed
4501,3163,5,2,250,175,2025-07-20,completed
4502,3641,4,2,81,242,2025-10-28,cancelled
4503,855,8,5,16,223,2024-05-06,in_transit
4504,1225,2,9,254,131,2025-07-11,completed
4505,1080,10,5,148,187,2024-03-06,completed
4506,4067,6,3,229,232,2025-06-02,completed
4507,3156,10,2,122,21,2025-09-30,cancelled
4508,788,8,5,275,189,2023-05-13,in_transit
4509,4561,3,4,145,90,2024-07-10,completed
4510,3064,9,7,190,135,2023-12-18,in_transit
4511,4736,5,2,9,89,2023-06-27,completed
4512,1165,10,3,97,58,2026-05-22,in_transit
4513,4521,4,10,296,283,2023-06-26,cancelled
4514,4919,2,3,162,294,2025-05-26,completed
4515,1096,1,9,67,66,2025-04-20,completed
4516,107,2,3,25,110,2025-06-05,cancelled
4517,653,5,4,128,22,2026-02-27,completed
4518,923,1,4,126,129,2026-02-06,cancelled
4519,3417,7,1,110,79,2025-01-15,completed
4520,4738,5,3,120,74,2023-08-03,completed
4521,4844,6,8,276,148,2024-08-30,completed
4522,4921,6,2,255,146,2025-09-08,completed
4523,2743,7,6,96,227,2024-01-13,completed
4524,4038,2,10,207,45,2023-10-22,completed
4525,3773,1,2,258,236,2023-09-10,in_transit
4526,4123,5,7,135,100,2023-02-02,completed
4527,1009,10,5,281,218,2025-11-25,completed
4528,3637,1,7,55,157,2024-09-24,completed
4529,1988,8,10,62,223,2024-02-02,completed
4530,2294,9,4,26,41,2024-01-07,completed
4531,4739,3,8,110,193,2024-12-06,in_transit
4532,3732,5,7,70,204,2024-11-18,completed
4533,2796,6,9,230,166,2023-05-24,completed
4534,3956,6,1,299,45,2025-04-29,cancelled
4535,658,3,9,109,208,2023-12-31,completed
4536,3728,1,8,101,145,2023-07-26,completed
4537,1472,2,6,2,41,2023-09-26,completed
4538,4271,7,5,99,225,2023-01-12,completed
4539,927,10,1,294,246,2026-02-13,completed
4540,1775,4,6,268,200,2024-12-03,completed
4541,2608,4,10,231,219,2023-08-15,completed
4542,1201,7,4,64,79,2024-08-13,completed
4543,3610,2,3,95,188,2023-04-24,completed
4544,1474,2,9,250,176,2023-08-01,cancelled
4545,4392,6,5,230,147,2023-06-05,completed
4546,2908,9,1,51,245,2024-08-17,completed
4547,1941,8,1,258,141,2023-12-24,cancelled
4548,4017,7,9,145,97,2023-08-07,in_transit
4549,2512,5,3,231,114,2026-07-07,completed
4550,3166,9,1,256,85,2023-06-02,completed
4551,2248,5,3,70,224,2025-01-25,completed
4552,4922,5,8,87,253,2026-07-04,in_transit
4553,514,5,10,224,247,2025-03-18,completed
4554,3274,5,8,81,136,2025-03-28,completed
4555,4831,8,5,195,92,2025-02-24,completed
4556,4405,7,3,157,127,2026-06-04,completed
4557,1005,6,3,139,221,2025-12-17,completed
4558,4767,9,6,271,33,2026-07-03,completed
4559,269,9,7,224,45,2026-03-15,completed
4560,4176,4,2,266,105,2023-01-07,in_transit
4561,1713,6,8,91,157,2025-02-01,completed
4562,398,9,4,42,286,2025-03-01,completed
4563,3130,9,1,82,10,2023-09-11,cancelled
4564,4881,8,2,20,102,2026-06-30,cancelled
4565,1120,4,7,235,167,2025-12-01,completed
4566,2722,2,1,168,183,2023-03-25,cancelled
4567,3125,4,3,13,62,2023-12-31,cancelled
4568,2985,4,9,171,282,2023-11-29,completed
4569,3855,9,4,140,133,2025-08-08,completed
4570,3851,5,4,9,223,2024-08-11,completed
4571,4065,1,9,240,148,2023-12-16,completed
4572,1237,10,8,79,282,2026-03-28,completed
4573,1271,10,8,160,300,2024-09-03,completed
4574,1025,7,1,179,191,2026-06-14,completed
4575,901,8,9,183,144,2024-03-22,completed
4576,1781,9,6,289,184,2025-03-22,completed
4577,2961,9,7,17,250,2024-03-22,in_transit
4578,2759,1,3,59,95,2024-01-15,completed
4579,1320,3,4,220,205,2025-02-06,completed
4580,1237,7,8,82,140,2023-03-01,completed
4581,854,8,7,33,173,2026-07-14,completed
4582,611,8,10,74,18,2026-04-06,completed
4583,633,7,5,133,24,2025-08-14,completed
4584,89,3,9,18,55,2024-03-17,completed
4585,4652,1,5,53,203,2023-04-01,cancelled
4586,1641,2,6,154,260,2025-08-13,completed
4587,4409,3,4,193,191,2025-07-16,completed
4588,1676,5,10,167,183,2023-08-03,in_transit
4589,1608,3,1,66,86,2023-05-05,completed
4590,4511,10,5,287,253,2023-10-27,completed
4591,38,9,3,120,205,2026-06-08,completed
4592,486,10,5,142,186,2024-08-30,completed
4593,1521,7,9,236,166,2025-09-05,completed
4594,2293,10,2,150,18,2025-08-13,completed
4595,4458,5,3,157,254,2025-03-17,completed
4596,3963,5,2,234,174,2025-10-09,completed
4597,4941,5,6,243,196,2025-10-26,completed
4598,4236,5,2,215,21,2026-01-11,completed
4599,3555,3,8,109,205,2025-09-05,cancelled
4600,4019,5,4,220,85,2023-09-17,completed
4601,3534,5,3,5,54,2023-05-15,cancelled
4602,3241,9,4,268,40,2024-02-23,completed
4603,343,8,9,214,116,2025-12-08,completed
4604,3029,9,7,186,253,2026-03-27,completed
4605,3407,1,3,46,88,2024-07-28,completed
4606,4904,3,6,152,45,2025-08-02,completed
4607,3107,10,4,164,214,2024-08-11,cancelled
4608,3176,8,10,63,47,2026-05-27,completed
4609,2454,10,6,61,119,2023-12-04,completed
4610,3014,2,5,238,28,2023-10-22,completed
4611,2142,2,9,186,166,2026-04-25,completed
4612,168,10,5,87,276,2025-09-23,completed
4613,4811,6,1,135,51,2025-01-20,completed
4614,3950,6,1,103,101,2025-02-26,completed
4615,3816,10,6,117,283,2026-07-18,in_transit
4616,724,2,8,224,132,2024-03-07,completed
4617,4255,5,1,190,72,2024-04-11,completed
4618,4279,5,10,176,264,2025-03-25,completed
4619,196,6,4,20,12,2024-04-28,completed
4620,3982,2,8,151,188,2023-07-05,cancelled
4621,2015,4,1,249,29,2024-01-25,completed
4622,1471,4,3,196,185,2025-10-26,in_transit
4623,2960,4,9,261,231,2025-12-08,completed
4624,736,3,1,264,95,2023-03-04,cancelled
4625,771,4,3,37,235,2025-06-23,completed
4626,838,6,7,118,70,2026-06-27,completed
4627,3098,3,8,42,33,2025-12-15,completed
4628,2533,2,1,161,120,2024-08-21,completed
4629,3096,8,10,297,44,2026-05-08,in_transit
4630,1704,9,4,188,133,2023-01-14,in_transit
4631,4594,7,2,201,285,2023-06-03,completed
4632,3387,6,3,108,65,2023-04-10,completed
4633,1786,10,4,181,109,2024-07-20,completed
4634,2788,1,9,72,287,2024-10-18,completed
4635,4646,9,2,82,290,2024-07-20,completed
4636,2863,7,6,161,237,2025-06-16,completed
4637,3880,1,7,211,142,2026-06-27,completed
4638,3381,2,9,215,105,2025-02-18,completed
4639,4379,5,9,132,37,2024-05-06,completed
4640,4852,9,5,289,165,2023-08-13,completed
4641,948,2,6,284,138,2024-01-29,completed
4642,188,8,9,104,151,2024-02-20,completed
4643,81,4,7,21,84,2024-07-15,cancelled
4644,2111,8,2,283,246,2024-03-01,completed
4645,4336,9,4,243,119,2023-07-11,completed
4646,199,3,2,172,65,2024-08-02,completed
4647,1903,4,6,130,185,2024-01-07,cancelled
4648,4387,6,1,63,77,2023-07-22,completed
4649,1414,4,5,15,93,2025-06-12,completed
4650,476,2,1,208,75,2026-07-22,completed
4651,9,1,5,134,153,2023-12-01,completed
4652,2153,5,1,243,285,2023-06-21,completed
4653,1784,10,8,20,268,2026-06-19,completed
4654,4189,2,6,217,140,2025-04-08,completed
4655,3291,9,3,200,197,2023-04-13,completed
4656,3238,8,7,231,248,2025-09-14,completed
4657,1004,6,10,84,14,2026-03-18,completed
4658,3621,7,3,18,135,2023-10-09,completed
4659,2828,6,9,98,244,2024-04-05,completed
4660,2978,3,2,232,128,2026-04-16,completed
4661,3137,1,10,46,141,2025-06-22,completed
4662,3795,7,5,128,260,2024-10-26,completed
4663,2264,6,4,237,82,2024-05-22,completed
4664,2415,3,7,53,279,2025-07-10,completed
4665,4639,8,3,283,72,2025-08-09,completed
4666,3323,4,1,141,51,2023-04-03,completed
4667,3616,4,10,210,186,2025-02-23,completed
4668,2529,5,8,171,47,2024-12-17,completed
4669,3245,7,8,214,195,2026-06-21,completed
4670,4961,9,3,162,32,2026-05-12,completed
4671,2065,10,8,177,127,2023-12-07,completed
4672,4419,6,5,4,193,2025-05-14,completed
4673,2788,8,3,208,93,2024-06-26,completed
4674,4266,1,10,118,61,2025-09-03,completed
4675,595,6,7,82,278,2025-05-30,completed
4676,2017,2,5,84,271,2026-07-27,completed
4677,4569,3,8,57,110,2026-05-17,completed
4678,2258,2,9,297,201,2025-07-16,completed
4679,1024,6,8,66,199,2026-01-05,in_transit
4680,1253,2,6,82,183,2024-01-05,completed
4681,3243,2,10,62,186,2025-06-28,completed
4682,1433,3,1,140,146,2026-05-07,cancelled
4683,1821,6,8,256,172,2025-01-27,completed
4684,4091,9,3,208,179,2026-07-10,completed
4685,918,6,2,300,215,2024-07-05,cancelled
4686,3945,5,4,231,292,2023-11-07,completed
4687,2914,6,5,239,100,2023-06-01,completed
4688,4604,7,9,266,226,2024-08-02,completed
4689,4129,8,3,111,135,2024-06-06,completed
4690,1660,9,6,5,52,2025-05-18,completed
4691,2300,4,1,146,185,2026-03-21,completed
4692,650,6,5,283,285,2025-11-24,in_transit
4693,37,1,9,83,32,2024-02-10,completed
4694,3701,3,4,83,22,2023-12-01,completed
4695,4249,6,9,185,170,2023-04-15,completed
4696,3212,3,8,152,262,2025-04-09,completed
4697,116,1,5,258,126,2025-11-15,cancelled
4698,3935,4,5,129,240,2026-07-04,completed
4699,3461,9,2,255,174,2025-07-13,completed
4700,4034,8,9,276,228,2025-03-09,completed
4701,4795,6,8,45,24,2023-10-01,completed
4702,3233,1,3,300,93,2024-06-17,completed
4703,999,4,1,210,256,2023-06-12,completed
4704,4577,2,4,295,281,2023-07-29,completed
4705,1871,2,1,259,164,2026-01-22,cancelled
4706,3658,6,9,178,147,2024-12-18,in_transit
4707,2082,3,9,135,10,2025-12-23,in_transit
4708,2333,8,7,257,54,2024-12-19,completed
4709,905,6,4,133,111,2026-07-12,completed
4710,2844,1,6,24,110,2024-12-24,completed
4711,2464,4,5,133,193,2025-09-28,cancelled
4712,2916,8,5,139,213,2023-07-20,completed
4713,335,2,8,215,211,2023-01-07,completed
4714,1115,5,10,240,54,2026-06-28,completed
4715,47,7,8,250,129,2023-04-26,completed
4716,51,1,6,266,61,2024-02-15,completed
4717,2003,5,9,269,221,2025-10-10,completed
4718,2175,8,3,114,296,2024-12-07,completed
4719,3732,6,10,252,110,2026-05-04,completed
4720,1041,6,7,4,110,2025-06-09,in_transit
4721,4381,4,7,62,258,2023-01-19,completed
4722,4556,4,2,177,276,2026-01-27,completed
4723,2475,7,9,238,203,2026-07-01,completed
4724,4768,9,2,24,72,2023-06-23,completed
4725,4096,8,4,27,133,2026-05-02,cancelled
4726,1706,10,2,19,81,2025-05-05,completed
4727,1767,5,2,106,109,2025-03-05,in_transit
4728,692,4,3,25,125,2024-12-27,completed
4729,1107,6,9,213,296,2023-10-18,completed
4730,2638,9,2,6,166,2025-08-20,completed
4731,2696,10,1,136,47,2023-11-09,completed
4732,2272,5,9,39,96,2023-07-24,completed
4733,50,9,8,44,207,2025-11-22,completed
4734,2983,5,3,88,165,2023-07-28,completed
4735,4998,6,4,289,101,2025-03-19,completed
4736,4975,5,1,208,125,2025-10-12,completed
4737,1306,3,1,148,242,2026-02-19,in_transit
4738,2052,9,7,247,55,2024-10-05,completed
4739,2253,6,8,38,67,2023-12-10,completed
4740,858,1,6,31,280,2025-03-09,completed
4741,2040,3,6,221,125,2025-10-14,completed
4742,3616,4,2,22,37,2026-01-19,in_transit
4743,4108,6,1,191,110,2025-02-01,completed
4744,314,9,1,124,32,2025-04-29,completed
4745,4806,9,4,15,18,2023-02-24,completed
4746,3209,2,7,187,284,2024-11-24,completed
4747,175,6,4,202,127,2023-11-09,completed
4748,1316,4,2,16,109,2024-12-07,completed
4749,1795,5,6,234,216,2023-04-18,completed
4750,2475,4,7,258,57,2025-04-03,cancelled
4751,1682,2,6,165,83,2023-03-24,completed
4752,4913,4,6,83,256,2023-08-24,completed
4753,2070,10,5,147,141,2024-01-18,completed
4754,673,1,4,199,128,2025-01-02,completed
4755,4661,9,10,225,22,2024-06-25,completed
4756,822,8,7,283,71,2024-10-02,completed
4757,225,5,6,41,161,2024-06-09,completed
4758,345,3,5,291,175,2024-09-05,completed
4759,4019,8,6,163,158,2024-01-08,in_transit
4760,3984,4,9,147,263,2023-08-30,completed
4761,4708,2,1,38,122,2024-06-25,completed
4762,458,9,8,126,53,2024-08-22,completed
4763,1177,6,4,112,51,2025-10-13,completed
4764,1705,8,5,243,91,2025-09-20,completed
4765,1171,6,3,14,37,2026-01-03,completed
4766,1591,10,3,184,271,2024-03-24,completed
4767,2653,8,1,103,144,2025-08-21,completed
4768,1124,3,1,175,147,2024-07-09,completed
4769,1302,4,1,65,218,2023-12-31,completed
4770,3516,8,10,282,86,2025-04-23,in_transit
4771,3060,10,9,148,137,2026-04-04,completed
4772,2927,7,3,63,28,2025-12-22,completed
4773,3001,4,1,20,113,2023-07-16,completed
4774,610,6,4,108,217,2025-06-05,completed
4775,2512,5,1,17,293,2025-03-12,completed
4776,3896,2,6,257,244,2023-01-18,completed
4777,4308,10,8,31,238,2024-04-06,completed
4778,2500,10,1,281,107,2023-06-28,completed
4779,4231,10,9,128,234,2024-02-04,completed
4780,2131,7,4,41,281,2023-07-23,completed
4781,3093,10,8,93,20,2026-03-15,completed
4782,3001,3,10,275,144,2023-04-30,in_transit
4783,3431,5,7,282,245,2025-06-06,completed
4784,1373,10,3,77,268,2026-03-13,completed
4785,2742,4,7,112,107,2025-09-14,completed
4786,1797,3,10,151,118,2024-03-07,completed
4787,3737,5,10,3,174,2023-04-22,completed
4788,628,6,5,36,25,2025-10-25,completed
4789,4882,2,7,247,300,2023-10-10,cancelled
4790,108,4,2,60,119,2026-06-21,completed
4791,3976,1,3,228,157,2023-09-13,completed
4792,3235,8,3,28,211,2023-02-17,cancelled
4793,4876,5,3,222,79,2023-07-20,cancelled
4794,409,10,2,290,31,2024-10-24,completed
4795,4816,9,6,92,72,2023-07-15,completed
4796,2948,1,6,241,190,2024-12-07,completed
4797,952,6,4,146,187,2024-07-12,completed
4798,842,5,9,186,229,2025-09-01,completed
4799,188,5,7,163,292,2026-03-08,completed
4800,783,3,6,227,261,2025-08-15,completed
4801,7,10,3,176,165,2025-06-19,in_transit
4802,2149,9,5,138,63,2023-08-20,completed
4803,2568,8,9,57,176,2023-03-07,completed
4804,2150,5,6,92,244,2025-03-13,completed
4805,1696,10,9,13,262,2025-11-17,completed
4806,4394,8,9,189,42,2023-07-16,completed
4807,1591,5,8,96,253,2026-05-18,completed
4808,2549,1,3,45,116,2023-02-13,completed
4809,3057,5,4,33,97,2025-12-24,completed
4810,1696,1,6,89,55,2025-09-01,in_transit
4811,4377,5,2,88,298,2023-10-10,completed
4812,470,1,8,259,225,2024-06-09,completed
4813,2606,1,7,196,51,2025-09-13,completed
4814,4737,1,8,269,258,2024-10-05,completed
4815,60,1,6,142,64,2023-12-23,completed
4816,3155,7,9,65,227,2026-06-12,completed
4817,3442,1,4,230,82,2023-03-10,completed
4818,169,8,6,296,179,2025-10-16,completed
4819,3117,8,2,6,297,2025-01-24,completed
4820,2125,1,6,259,47,2023-08-11,completed
4821,3344,2,6,187,219,2024-05-13,completed
4822,1587,4,5,95,57,2026-05-31,completed
4823,42,1,2,217,292,2023-12-21,cancelled
4824,2921,9,3,225,28,2025-06-09,completed
4825,927,9,2,213,139,2024-05-27,completed
4826,1170,2,9,269,244,2024-10-17,completed
4827,3011,2,8,4,81,2025-11-27,completed
4828,2701,8,6,198,161,2024-12-15,completed
4829,1285,8,6,57,90,2023-12-06,cancelled
4830,2066,10,6,253,297,2026-05-15,cancelled
4831,328,9,5,99,90,2023-10-29,completed
4832,3752,5,8,186,153,2026-07-31,completed
4833,4248,7,5,220,100,2024-10-16,completed
4834,2974,6,4,60,44,2023-09-16,in_transit
4835,4795,9,5,85,283,2023-05-31,completed
4836,1831,2,4,225,110,2024-02-23,in_transit
4837,1568,2,7,215,272,2023-03-02,completed
4838,530,8,5,234,237,2026-06-28,cancelled
4839,1363,5,1,184,188,2023-10-12,completed
4840,80,7,1,163,91,2025-04-07,completed
4841,919,7,9,91,170,2023-02-16,completed
4842,2398,1,3,112,231,2023-06-29,cancelled
4843,115,7,9,257,35,2025-08-05,completed
4844,4664,3,1,250,281,2025-03-30,completed
4845,4995,7,9,282,232,2024-06-14,cancelled
4846,877,2,3,192,125,2026-06-14,completed
4847,3090,6,3,55,293,2026-07-16,completed
4848,317,6,4,206,202,2024-03-25,completed
4849,4421,6,8,70,122,2024-02-15,completed
4850,1358,6,5,170,144,2025-01-01,completed
4851,784,6,1,171,175,2026-05-17,completed
4852,4854,2,3,92,188,2026-07-28,completed
4853,4794,6,2,102,107,2024-06-18,in_transit
4854,4865,6,3,166,53,2025-06-26,completed
4855,1087,6,9,30,278,2023-09-02,completed
4856,3370,8,7,3,99,2025-01-06,completed
4857,2171,6,1,211,69,2023-06-21,completed
4858,2548,10,5,247,243,2025-11-30,completed
4859,1896,2,6,124,121,2023-10-23,completed
4860,2592,3,5,212,260,2025-06-23,completed
4861,1973,9,8,86,27,2024-04-27,in_transit
4862,4834,10,2,204,91,2024-01-09,cancelled
4863,2678,7,9,155,249,2025-12-23,completed
4864,3436,7,5,290,260,2023-04-09,completed
4865,4476,6,7,157,180,2023-12-30,completed
4866,3176,3,2,243,114,2024-05-09,completed
4867,1838,5,4,144,293,2023-04-15,completed
4868,4283,4,8,54,14,2024-04-12,in_transit
4869,4056,2,5,169,249,2025-01-15,completed
4870,2919,4,7,45,140,2024-10-03,completed
4871,2663,8,2,140,100,2025-09-26,completed
4872,1782,1,5,158,60,2024-03-31,completed
4873,2274,5,8,134,83,2023-06-07,completed
4874,2503,2,5,99,138,2023-09-07,completed
4875,4274,7,6,258,89,2025-03-04,cancelled
4876,4319,4,9,257,30,2023-12-30,completed
4877,1229,2,5,14,261,2025-06-24,completed
4878,4927,5,10,230,26,2023-12-10,completed
4879,3317,1,3,254,17,2025-06-04,completed
4880,3411,1,9,134,92,2023-05-22,in_transit
4881,1992,7,9,111,139,2023-05-28,completed
4882,639,2,9,107,239,2025-12-12,completed
4883,2021,10,7,297,121,2025-05-18,completed
4884,2171,5,10,286,182,2024-03-16,completed
4885,4775,5,3,71,182,2023-09-26,completed
4886,3711,1,10,59,94,2024-01-19,completed
4887,1348,9,1,9,274,2024-07-10,completed
4888,3454,1,9,246,170,2023-09-06,completed
4889,1717,10,8,227,83,2025-06-02,completed
4890,2746,2,1,300,123,2025-11-27,completed
4891,2527,4,10,240,70,2024-06-14,completed
4892,1504,6,3,278,63,2024-09-19,completed
4893,1920,10,5,74,201,2025-07-04,completed
4894,2514,4,7,62,24,2023-01-26,cancelled
4895,1596,4,10,245,265,2025-05-08,completed
4896,689,2,8,1,223,2023-07-30,completed
4897,1089,7,8,160,170,2025-10-22,completed
4898,4346,10,5,33,50,2026-07-10,completed
4899,3989,9,5,112,264,2025-08-08,completed
4900,1429,6,2,198,131,2024-04-05,completed
4901,1492,2,1,55,111,2024-09-09,completed
4902,2300,1,8,238,187,2024-08-15,in_transit
4903,1881,2,6,2,51,2024-12-14,in_transit
4904,1139,5,3,5,31,2025-06-18,completed
4905,256,2,4,67,56,2026-07-08,completed
4906,2762,1,7,152,43,2025-08-20,completed
4907,40,8,1,274,225,2025-05-04,completed
4908,2844,9,3,163,180,2023-07-19,completed
4909,158,1,6,167,180,2024-09-11,in_transit
4910,583,3,5,177,252,2026-03-18,completed
4911,4865,8,6,258,186,2025-09-21,completed
4912,730,8,3,234,294,2026-03-17,completed
4913,4583,1,4,69,49,2023-11-06,cancelled
4914,3912,8,7,260,86,2023-02-16,completed
4915,4485,8,9,266,299,2023-03-22,completed
4916,653,10,3,146,87,2024-10-28,completed
4917,1782,7,3,53,263,2024-12-10,cancelled
4918,316,7,5,132,184,2024-02-12,completed
4919,4793,10,6,32,52,2025-09-15,completed
4920,3387,2,3,24,33,2025-10-23,cancelled
4921,917,4,7,24,272,2023-08-17,completed
4922,3510,6,10,78,133,2025-11-19,completed
4923,119,7,9,223,262,2025-03-29,completed
4924,4645,7,8,83,119,2025-08-22,completed
4925,493,2,10,254,262,2025-05-10,completed
4926,1129,4,5,17,268,2023-06-12,completed
4927,399,5,9,260,244,2023-09-28,cancelled
4928,4276,9,3,104,223,2025-11-06,in_transit
4929,3132,3,2,168,292,2026-02-15,completed
4930,441,9,1,241,210,2025-10-14,completed
4931,3595,10,6,151,233,2026-04-29,completed
4932,4641,6,3,1,254,2025-07-06,completed
4933,4691,5,9,198,137,2025-02-24,completed
4934,4652,4,1,125,65,2024-12-05,completed
4935,2682,1,2,179,63,2025-05-18,cancelled
4936,2843,1,5,42,240,2025-06-09,completed
4937,4966,7,8,205,236,2023-06-23,completed
4938,2777,9,7,62,144,2023-04-12,completed
4939,3808,9,5,24,54,2023-09-14,completed
4940,3049,7,5,92,172,2025-04-29,in_transit
4941,3988,4,2,152,140,2025-10-01,completed
4942,3105,5,10,242,123,2025-12-07,in_transit
4943,1455,9,7,279,201,2023-10-27,completed
4944,3384,8,10,243,222,2024-02-15,completed
4945,2628,5,3,192,161,2024-03-19,completed
4946,3949,2,4,143,291,2024-04-22,completed
4947,3112,7,5,259,165,2025-01-08,cancelled
4948,765,2,8,62,247,2024-02-12,completed
4949,1012,1,2,58,62,2023-05-12,completed
4950,279,2,1,297,33,2023-06-06,completed
4951,1388,10,5,174,51,2025-06-01,completed
4952,3747,3,5,239,41,2024-10-31,cancelled
4953,2949,9,2,197,194,2025-12-15,cancelled
4954,3396,5,4,223,293,2026-01-12,completed
4955,4117,5,1,268,62,2026-05-25,in_transit
4956,3749,3,7,132,85,2023-02-21,completed
4957,568,3,9,20,223,2024-08-06,in_transit
4958,88,8,4,38,291,2026-05-25,completed
4959,630,2,6,244,63,2024-11-29,completed
4960,2882,1,6,295,49,2026-03-01,cancelled
4961,2783,4,6,188,30,2023-11-20,completed
4962,3755,4,1,203,172,2024-04-03,in_transit
4963,2006,7,2,209,33,2025-11-10,completed
4964,2538,3,8,211,179,2024-10-18,completed
4965,411,10,9,164,278,2025-04-06,completed
4966,1639,2,3,211,143,2025-05-01,completed
4967,2063,6,1,7,70,2026-05-03,completed
